fips,party,candidatevotes
46069,REPUBLICAN,631
46069,OTHER,10
46071,DEMOCRAT,508
46071,REPUBLICAN,726
46071,OTHER,37
46073,DEMOCRAT,482
46073,REPUBLICAN,736
46073,OTHER,18
46075,DEMOCRAT,134
46075,REPUBLICAN,565
46075,OTHER,18
46077,DEMOCRAT,1163
46077,REPUBLICAN,1804
46077,OTHER,47
46079,DEMOCRAT,2509
46079,REPUBLICAN,3359
46079,OTHER,139
46081,DEMOCRAT,3857
46081,REPUBLICAN,7489
46081,OTHER,273
46083,DEMOCRAT,5703
46083,REPUBLICAN,11161
46083,OTHER,202
46085,DEMOCRAT,872
46085,REPUBLICAN,1029
46085,OTHER,39
46087,DEMOCRAT,1201
46087,REPUBLICAN,2017
46087,OTHER,53
46089,DEMOCRAT,369
46089,REPUBLICAN,1180
46089,OTHER,30
46091,DEMOCRAT,1099
46091,REPUBLICAN,1242
46091,OTHER,23
46093,DEMOCRAT,2941
46093,REPUBLICAN,8347
46093,OTHER,216
46095,DEMOCRAT,361
46095,REPUBLICAN,553
46095,OTHER,17
46097,DEMOCRAT,641
46097,REPUBLICAN,810
46097,OTHER,19
46099,DEMOCRAT,32314
46099,REPUBLICAN,44189
46099,OTHER,1129
46101,DEMOCRAT,1609
46101,REPUBLICAN,1790
46101,OTHER,52
46103,DEMOCRAT,14213
46103,REPUBLICAN,29976
46103,OTHER,779
46105,DEMOCRAT,418
46105,REPUBLICAN,1329
46105,OTHER,66
46107,DEMOCRAT,463
46107,REPUBLICAN,1143
46107,OTHER,12
46109,DEMOCRAT,2527
46109,REPUBLICAN,2396
46109,OTHER,59
46111,DEMOCRAT,581
46111,REPUBLICAN,817
46111,OTHER,28
46113,DEMOCRAT,3566
46113,REPUBLICAN,526
46113,OTHER,122
46115,DEMOCRAT,1478
46115,REPUBLICAN,2259
46115,OTHER,37
46117,DEMOCRAT,464
46117,REPUBLICAN,1129
46117,OTHER,30
46119,DEMOCRAT,201
46119,REPUBLICAN,702
46119,OTHER,14
46121,DEMOCRAT,2543
46121,REPUBLICAN,889
46121,OTHER,92
46123,DEMOCRAT,972
46123,REPUBLICAN,2230
46123,OTHER,43
46125,DEMOCRAT,1646
46125,REPUBLICAN,3084
46125,OTHER,104
46127,DEMOCRAT,3000
46127,REPUBLICAN,3987
46127,OTHER,61
46129,DEMOCRAT,878
46129,REPUBLICAN,1967
46129,OTHER,35
46135,DEMOCRAT,4237
46135,REPUBLICAN,6003
46135,OTHER,191
46137,DEMOCRAT,641
46137,REPUBLICAN,447
46137,OTHER,28
47001,DEMOCRAT,12896
47001,REPUBLICAN,18510
47001,OTHER,276
47003,DEMOCRAT,5261
47003,REPUBLICAN,8348
47003,OTHER,87
47005,DEMOCRAT,3869
47005,REPUBLICAN,3161
47005,OTHER,60
47007,DEMOCRAT,1927
47007,REPUBLICAN,2849
47007,OTHER,24
47009,DEMOCRAT,15042
47009,REPUBLICAN,33240
47009,OTHER,428
47011,DEMOCRAT,9426
47011,REPUBLICAN,25942
47011,OTHER,255
47013,DEMOCRAT,6163
47013,REPUBLICAN,7859
47013,OTHER,96
47015,DEMOCRAT,2510
47015,REPUBLICAN,2923
47015,OTHER,34
47017,DEMOCRAT,5070
47017,REPUBLICAN,6603
47017,OTHER,82
47019,DEMOCRAT,6390
47019,REPUBLICAN,15763
47019,OTHER,149
47021,DEMOCRAT,5918
47021,REPUBLICAN,9676
47021,OTHER,103
47023,DEMOCRAT,2182
47023,REPUBLICAN,4086
47023,OTHER,29
47025,DEMOCRAT,4033
47025,REPUBLICAN,6447
47025,OTHER,58
47027,DEMOCRAT,1673
47027,REPUBLICAN,1647
47027,OTHER,32
47029,DEMOCRAT,3932
47029,REPUBLICAN,8290
47029,OTHER,79
47031,DEMOCRAT,8238
47031,REPUBLICAN,11785
47031,OTHER,131
47033,DEMOCRAT,2455
47033,REPUBLICAN,3239
47033,OTHER,21
47035,DEMOCRAT,8326
47035,REPUBLICAN,15142
47035,OTHER,166
47037,DEMOCRAT,132362
47037,REPUBLICAN,107618
47037,OTHER,1695
47039,DEMOCRAT,2268
47039,REPUBLICAN,2566
47039,OTHER,45
47041,DEMOCRAT,3445
47041,REPUBLICAN,3685
47041,OTHER,43
47043,DEMOCRAT,8592
47043,REPUBLICAN,10557
47043,OTHER,134
47045,DEMOCRAT,5287
47045,REPUBLICAN,8447
47045,OTHER,75
47047,DEMOCRAT,5692
47047,REPUBLICAN,8960
47047,OTHER,79
47049,DEMOCRAT,2371
47049,REPUBLICAN,4293
47049,OTHER,36
47051,DEMOCRAT,7797
47051,REPUBLICAN,9126
47051,OTHER,147
47053,DEMOCRAT,8509
47053,REPUBLICAN,10596
47053,OTHER,114
47055,DEMOCRAT,5273
47055,REPUBLICAN,6162
47055,OTHER,101
47057,DEMOCRAT,2569
47057,REPUBLICAN,4905
47057,OTHER,51
47059,DEMOCRAT,7625
47059,REPUBLICAN,16374
47059,OTHER,173
47061,DEMOCRAT,2787
47061,REPUBLICAN,2102
47061,OTHER,34
47063,DEMOCRAT,7426
47063,REPUBLICAN,14733
47063,OTHER,143
47065,DEMOCRAT,57268
47065,REPUBLICAN,78513
47065,OTHER,1082
47067,DEMOCRAT,776
47067,REPUBLICAN,1756
47067,OTHER,18
47069,DEMOCRAT,5683
47069,REPUBLICAN,4702
47069,OTHER,77
47071,DEMOCRAT,3834
47071,REPUBLICAN,6087
47071,OTHER,33
47073,DEMOCRAT,6683
47073,REPUBLICAN,13445
47073,OTHER,102
47075,DEMOCRAT,4359
47075,REPUBLICAN,3140
47075,OTHER,49
47077,DEMOCRAT,3448
47077,REPUBLICAN,6585
47077,OTHER,63
47079,DEMOCRAT,5728
47079,REPUBLICAN,6337
47079,OTHER,105
47081,DEMOCRAT,4261
47081,REPUBLICAN,4359
47081,OTHER,51
47083,DEMOCRAT,2126
47083,REPUBLICAN,1438
47083,OTHER,29
47085,DEMOCRAT,4485
47085,REPUBLICAN,3261
47085,OTHER,47
47087,DEMOCRAT,2996
47087,REPUBLICAN,2024
47087,OTHER,32
47089,DEMOCRAT,5469
47089,REPUBLICAN,11617
47089,OTHER,121
47091,DEMOCRAT,1810
47091,REPUBLICAN,4632
47091,OTHER,34
47093,DEMOCRAT,65921
47093,REPUBLICAN,110653
47093,OTHER,1601
47095,DEMOCRAT,1039
47095,REPUBLICAN,1317
47095,OTHER,14
47097,DEMOCRAT,4473
47097,REPUBLICAN,4164
47097,OTHER,44
47099,DEMOCRAT,6592
47099,REPUBLICAN,9952
47099,OTHER,107
47101,DEMOCRAT,2191
47101,REPUBLICAN,2819
47101,OTHER,43
47103,DEMOCRAT,4546
47103,REPUBLICAN,7827
47103,OTHER,82
47105,DEMOCRAT,5706
47105,REPUBLICAN,14041
47105,OTHER,115
47107,DEMOCRAT,5889
47107,REPUBLICAN,11978
47107,OTHER,132
47109,DEMOCRAT,4101
47109,REPUBLICAN,5787
47109,OTHER,36
47111,DEMOCRAT,2739
47111,REPUBLICAN,4670
47111,OTHER,25
47113,DEMOCRAT,16837
47113,REPUBLICAN,21672
47113,OTHER,156
47115,DEMOCRAT,5548
47115,REPUBLICAN,5862
47115,OTHER,82
47117,DEMOCRAT,4722
47117,REPUBLICAN,5825
47117,OTHER,68
47119,DEMOCRAT,12372
47119,REPUBLICAN,17495
47119,OTHER,159
47121,DEMOCRAT,1595
47121,REPUBLICAN,2499
47121,OTHER,37
47123,DEMOCRAT,5349
47123,REPUBLICAN,10113
47123,OTHER,91
47125,DEMOCRAT,20061
47125,REPUBLICAN,28615
47125,OTHER,299
47127,DEMOCRAT,1084
47127,REPUBLICAN,1667
47127,OTHER,22
47129,DEMOCRAT,2924
47129,REPUBLICAN,4401
47129,OTHER,35
47131,DEMOCRAT,5549
47131,REPUBLICAN,7859
47131,OTHER,127
47133,DEMOCRAT,4518
47133,REPUBLICAN,3941
47133,OTHER,51
47135,DEMOCRAT,1579
47135,REPUBLICAN,1520
47135,OTHER,49
47137,DEMOCRAT,1033
47137,REPUBLICAN,1600
47137,OTHER,12
47139,DEMOCRAT,2724
47139,REPUBLICAN,3923
47139,OTHER,52
47141,DEMOCRAT,10549
47141,REPUBLICAN,15619
47141,OTHER,239
47143,DEMOCRAT,3663
47143,REPUBLICAN,7288
47143,OTHER,86
47145,DEMOCRAT,8676
47145,REPUBLICAN,14423
47145,OTHER,165
47147,DEMOCRAT,9863
47147,REPUBLICAN,15329
47147,OTHER,127
47149,DEMOCRAT,31639
47149,REPUBLICAN,52189
47149,OTHER,562
47151,DEMOCRAT,3085
47151,REPUBLICAN,4508
47151,OTHER,33
47153,DEMOCRAT,1986
47153,REPUBLICAN,2950
47153,OTHER,46
47155,DEMOCRAT,8613
47155,REPUBLICAN,22127
47155,OTHER,204
47157,DEMOCRAT,215810
47157,REPUBLICAN,157591
47157,OTHER,2183
47159,DEMOCRAT,4038
47159,REPUBLICAN,3738
47159,OTHER,45
47161,DEMOCRAT,2860
47161,REPUBLICAN,2675
47161,OTHER,48
47163,DEMOCRAT,19626
47163,REPUBLICAN,42526
47163,OTHER,446
47165,DEMOCRAT,21439
47165,REPUBLICAN,40141
47165,OTHER,329
47167,DEMOCRAT,7379
47167,REPUBLICAN,14178
47167,OTHER,120
47169,DEMOCRAT,1850
47169,REPUBLICAN,1314
47169,OTHER,26
47171,DEMOCRAT,2372
47171,REPUBLICAN,5026
47171,OTHER,59
47173,DEMOCRAT,2524
47173,REPUBLICAN,4145
47173,OTHER,41
47175,DEMOCRAT,1209
47175,REPUBLICAN,1119
47175,OTHER,18
47177,DEMOCRAT,6803
47177,REPUBLICAN,7502
47177,OTHER,89
47179,DEMOCRAT,14937
47179,REPUBLICAN,29720
47179,OTHER,327
47181,DEMOCRAT,1951
47181,REPUBLICAN,3998
47181,OTHER,34
47183,DEMOCRAT,5584
47183,REPUBLICAN,7816
47183,OTHER,91
47185,DEMOCRAT,4147
47185,REPUBLICAN,5268
47185,OTHER,79
47187,DEMOCRAT,21719
47187,REPUBLICAN,57409
47187,OTHER,449
47189,DEMOCRAT,15256
47189,REPUBLICAN,28896
47189,OTHER,251
48001,DEMOCRAT,4678
48001,REPUBLICAN,11525
48001,OTHER,98
48003,DEMOCRAT,677
48003,REPUBLICAN,3837
48003,OTHER,22
48005,DEMOCRAT,9302
48005,REPUBLICAN,18932
48005,OTHER,130
48007,DEMOCRAT,2640
48007,REPUBLICAN,6569
48007,OTHER,59
48009,DEMOCRAT,878
48009,REPUBLICAN,3556
48009,OTHER,17
48011,DEMOCRAT,170
48011,REPUBLICAN,830
48011,OTHER,4
48013,DEMOCRAT,4421
48013,REPUBLICAN,7635
48013,OTHER,60
48015,DEMOCRAT,2582
48015,REPUBLICAN,8072
48015,OTHER,48
48017,DEMOCRAT,525
48017,REPUBLICAN,1882
48017,OTHER,5
48019,DEMOCRAT,1738
48019,REPUBLICAN,6933
48019,OTHER,70
48021,DEMOCRAT,9794
48021,REPUBLICAN,13290
48021,OTHER,357
48023,DEMOCRAT,467
48023,REPUBLICAN,1169
48023,OTHER,4
48025,DEMOCRAT,4045
48025,REPUBLICAN,5428
48025,OTHER,45
48027,DEMOCRAT,27165
48027,REPUBLICAN,52135
48027,OTHER,424
48029,DEMOCRAT,210976
48029,REPUBLICAN,260698
48029,OTHER,3640
48031,DEMOCRAT,1267
48031,REPUBLICAN,3277
48031,OTHER,40
48033,DEMOCRAT,55
48033,REPUBLICAN,303
48033,OTHER,1
48035,DEMOCRAT,1815
48035,REPUBLICAN,5737
48035,OTHER,34
48037,DEMOCRAT,11880
48037,REPUBLICAN,21791
48037,OTHER,89
48039,DEMOCRAT,28904
48039,REPUBLICAN,63662
48039,OTHER,682
48041,DEMOCRAT,16128
48041,REPUBLICAN,37594
48041,OTHER,587
48043,DEMOCRAT,1729
48043,REPUBLICAN,1980
48043,OTHER,51
48045,DEMOCRAT,191
48045,REPUBLICAN,620
48045,OTHER,0
48047,DEMOCRAT,1823
48047,REPUBLICAN,845
48047,OTHER,6
48049,DEMOCRAT,2523
48049,REPUBLICAN,11640
48049,OTHER,90
48051,DEMOCRAT,2276
48051,REPUBLICAN,4405
48051,OTHER,40
48053,DEMOCRAT,4147
48053,REPUBLICAN,11456
48053,OTHER,139
48055,DEMOCRAT,5052
48055,REPUBLICAN,6436
48055,OTHER,99
48057,DEMOCRAT,2561
48057,REPUBLICAN,4348
48057,OTHER,20
48059,DEMOCRAT,1073
48059,REPUBLICAN,4542
48059,OTHER,39
48061,DEMOCRAT,33998
48061,REPUBLICAN,34801
48061,OTHER,357
48063,DEMOCRAT,1778
48063,REPUBLICAN,2638
48063,OTHER,23
48065,DEMOCRAT,485
48065,REPUBLICAN,2450
48065,OTHER,9
48067,DEMOCRAT,4630
48067,REPUBLICAN,7383
48067,OTHER,36
48069,DEMOCRAT,631
48069,REPUBLICAN,1794
48069,OTHER,5
48071,DEMOCRAT,2953
48071,REPUBLICAN,8618
48071,OTHER,78
48073,DEMOCRAT,4439
48073,REPUBLICAN,11329
48073,OTHER,71
48075,DEMOCRAT,511
48075,REPUBLICAN,1629
48075,OTHER,4
48077,DEMOCRAT,1299
48077,REPUBLICAN,3971
48077,OTHER,18
48079,DEMOCRAT,249
48079,REPUBLICAN,856
48079,OTHER,5
48081,DEMOCRAT,266
48081,REPUBLICAN,1338
48081,OTHER,6
48083,DEMOCRAT,778
48083,REPUBLICAN,3035
48083,OTHER,13
48085,DEMOCRAT,68935
48085,REPUBLICAN,174435
48085,OTHER,1784
48087,DEMOCRAT,346
48087,REPUBLICAN,1051
48087,OTHER,1
48089,DEMOCRAT,2161
48089,REPUBLICAN,5488
48089,OTHER,41
48091,DEMOCRAT,9153
48091,REPUBLICAN,31574
48091,OTHER,316
48093,DEMOCRAT,1431
48093,REPUBLICAN,3813
48093,OTHER,24
48095,DEMOCRAT,270
48095,REPUBLICAN,911
48095,OTHER,12
48097,DEMOCRAT,3142
48097,REPUBLICAN,11908
48097,OTHER,57
48099,DEMOCRAT,5122
48099,REPUBLICAN,12421
48099,OTHER,82
48101,DEMOCRAT,214
48101,REPUBLICAN,549
48101,OTHER,5
48103,DEMOCRAT,254
48103,REPUBLICAN,1314
48103,OTHER,6
48105,DEMOCRAT,473
48105,REPUBLICAN,1248
48105,OTHER,7
48107,DEMOCRAT,622
48107,REPUBLICAN,1647
48107,OTHER,6
48109,DEMOCRAT,375
48109,REPUBLICAN,407
48109,OTHER,6
48111,DEMOCRAT,305
48111,REPUBLICAN,1473
48111,OTHER,4
48113,DEMOCRAT,336641
48113,REPUBLICAN,346246
48113,OTHER,4822
48115,DEMOCRAT,1114
48115,REPUBLICAN,3419
48115,OTHER,12
48117,DEMOCRAT,1133
48117,REPUBLICAN,4139
48117,OTHER,19
48119,DEMOCRAT,627
48119,REPUBLICAN,1447
48119,OTHER,8
48121,DEMOCRAT,59346
48121,REPUBLICAN,140891
48121,OTHER,1173
48123,DEMOCRAT,1610
48123,REPUBLICAN,5100
48123,OTHER,22
48125,DEMOCRAT,245
48125,REPUBLICAN,815
48125,OTHER,3
48127,DEMOCRAT,2365
48127,REPUBLICAN,1188
48127,OTHER,13
48129,DEMOCRAT,349
48129,REPUBLICAN,1429
48129,OTHER,6
48131,DEMOCRAT,2916
48131,REPUBLICAN,1160
48131,OTHER,15
48133,DEMOCRAT,1582
48133,REPUBLICAN,5249
48133,OTHER,26
48135,DEMOCRAT,8579
48135,REPUBLICAN,27502
48135,OTHER,229
48137,DEMOCRAT,217
48137,REPUBLICAN,745
48137,OTHER,1
48139,DEMOCRAT,11640
48139,REPUBLICAN,34602
48139,OTHER,202
48141,DEMOCRAT,95142
48141,REPUBLICAN,73261
48141,OTHER,1170
48143,DEMOCRAT,2710
48143,REPUBLICAN,9506
48143,OTHER,65
48145,DEMOCRAT,2427
48145,REPUBLICAN,3454
48145,OTHER,21
48147,DEMOCRAT,4001
48147,REPUBLICAN,7893
48147,OTHER,66
48149,DEMOCRAT,2803
48149,REPUBLICAN,7527
48149,OTHER,67
48151,DEMOCRAT,758
48151,REPUBLICAN,1161
48151,OTHER,4
48153,DEMOCRAT,545
48153,REPUBLICAN,2032
48153,OTHER,7
48155,DEMOCRAT,235
48155,REPUBLICAN,347
48155,OTHER,5
48157,DEMOCRAT,68722
48157,REPUBLICAN,93625
48157,OTHER,822
48159,DEMOCRAT,1011
48159,REPUBLICAN,3185
48159,OTHER,21
48161,DEMOCRAT,2070
48161,REPUBLICAN,5057
48161,OTHER,34
48163,DEMOCRAT,1931
48163,REPUBLICAN,1991
48163,OTHER,8
48165,DEMOCRAT,608
48165,REPUBLICAN,3540
48165,OTHER,16
48167,DEMOCRAT,43919
48167,REPUBLICAN,61290
48167,OTHER,772
48169,DEMOCRAT,326
48169,REPUBLICAN,1480
48169,OTHER,6
48171,DEMOCRAT,2104
48171,REPUBLICAN,9297
48171,OTHER,152
48173,DEMOCRAT,44
48173,REPUBLICAN,488
48173,OTHER,1
48175,DEMOCRAT,1219
48175,REPUBLICAN,2267
48175,OTHER,15
48177,DEMOCRAT,1709
48177,REPUBLICAN,4291
48177,OTHER,22
48179,DEMOCRAT,1289
48179,REPUBLICAN,7260
48179,OTHER,23
48181,DEMOCRAT,13452
48181,REPUBLICAN,30777
48181,OTHER,194
48183,DEMOCRAT,12306
48183,REPUBLICAN,29939
48183,OTHER,153
48185,DEMOCRAT,2713
48185,REPUBLICAN,5263
48185,OTHER,54
48187,DEMOCRAT,10290
48187,REPUBLICAN,28208
48187,OTHER,254
48189,DEMOCRAT,2078
48189,REPUBLICAN,8025
48189,OTHER,51
48191,DEMOCRAT,413
48191,REPUBLICAN,860
48191,OTHER,4
48193,DEMOCRAT,845
48193,REPUBLICAN,2856
48193,OTHER,29
48195,DEMOCRAT,240
48195,REPUBLICAN,1903
48195,OTHER,4
48197,DEMOCRAT,480
48197,REPUBLICAN,1214
48197,OTHER,8
48199,DEMOCRAT,5608
48199,REPUBLICAN,15030
48199,OTHER,72
48201,DEMOCRAT,475865
48201,REPUBLICAN,584723
48201,OTHER,7380
48203,DEMOCRAT,9642
48203,REPUBLICAN,16473
48203,OTHER,108
48205,DEMOCRAT,315
48205,REPUBLICAN,1736
48205,OTHER,8
48207,DEMOCRAT,867
48207,REPUBLICAN,1539
48207,OTHER,10
48209,DEMOCRAT,20110
48209,REPUBLICAN,27021
48209,OTHER,692
48211,DEMOCRAT,257
48211,REPUBLICAN,1380
48211,OTHER,6
48213,DEMOCRAT,8505
48213,REPUBLICAN,20210
48213,OTHER,134
48215,DEMOCRAT,62369
48215,REPUBLICAN,50931
48215,OTHER,383
48217,DEMOCRAT,3751
48217,REPUBLICAN,9225
48217,OTHER,77
48219,DEMOCRAT,1385
48219,REPUBLICAN,6160
48219,OTHER,32
48221,DEMOCRAT,4865
48221,REPUBLICAN,16280
48221,OTHER,148
48223,DEMOCRAT,3443
48223,REPUBLICAN,8582
48223,OTHER,37
48225,DEMOCRAT,2921
48225,REPUBLICAN,5848
48225,OTHER,37
48227,DEMOCRAT,2663
48227,REPUBLICAN,7480
48227,OTHER,58
48229,DEMOCRAT,302
48229,REPUBLICAN,577
48229,OTHER,7
48231,DEMOCRAT,7971
48231,REPUBLICAN,20065
48231,OTHER,158
48233,DEMOCRAT,1503
48233,REPUBLICAN,7839
48233,OTHER,27
48235,DEMOCRAT,141
48235,REPUBLICAN,684
48235,OTHER,3
48237,DEMOCRAT,643
48237,REPUBLICAN,2470
48237,OTHER,13
48239,DEMOCRAT,1296
48239,REPUBLICAN,3766
48239,OTHER,15
48241,DEMOCRAT,4471
48241,REPUBLICAN,8347
48241,OTHER,55
48243,DEMOCRAT,378
48243,REPUBLICAN,764
48243,OTHER,25
48245,DEMOCRAT,47066
48245,REPUBLICAN,44423
48245,OTHER,377
48247,DEMOCRAT,1344
48247,REPUBLICAN,712
48247,OTHER,9
48249,DEMOCRAT,6824
48249,REPUBLICAN,5817
48249,OTHER,50
48251,DEMOCRAT,12325
48251,REPUBLICAN,34818
48251,OTHER,279
48253,DEMOCRAT,1658
48253,REPUBLICAN,4254
48253,OTHER,19
48255,DEMOCRAT,1543
48255,REPUBLICAN,3114
48255,OTHER,16
48257,DEMOCRAT,8947
48257,REPUBLICAN,21304
48257,OTHER,115
48259,DEMOCRAT,2532
48259,REPUBLICAN,11434
48259,OTHER,106
48261,DEMOCRAT,85
48261,REPUBLICAN,82
48261,OTHER,2
48263,DEMOCRAT,138
48263,REPUBLICAN,382
48263,OTHER,2
48265,DEMOCRAT,4557
48265,REPUBLICAN,16538
48265,OTHER,151
48267,DEMOCRAT,324
48267,REPUBLICAN,1482
48267,OTHER,10
48269,DEMOCRAT,18
48269,REPUBLICAN,137
48269,OTHER,1
48271,DEMOCRAT,542
48271,REPUBLICAN,1051
48271,OTHER,7
48273,DEMOCRAT,4550
48273,REPUBLICAN,5366
48273,OTHER,57
48275,DEMOCRAT,464
48275,REPUBLICAN,1081
48275,OTHER,7
48277,DEMOCRAT,5338
48277,REPUBLICAN,12054
48277,OTHER,78
48279,DEMOCRAT,857
48279,REPUBLICAN,3410
48279,OTHER,4
48281,DEMOCRAT,1593
48281,REPUBLICAN,5422
48281,OTHER,10
48283,DEMOCRAT,1229
48283,REPUBLICAN,989
48283,OTHER,12
48285,DEMOCRAT,2152
48285,REPUBLICAN,5974
48285,OTHER,51
48287,DEMOCRAT,1899
48287,REPUBLICAN,4160
48287,OTHER,29
48289,DEMOCRAT,1754
48289,REPUBLICAN,5023
48289,OTHER,22
48291,DEMOCRAT,6780
48291,REPUBLICAN,14821
48291,OTHER,90
48293,DEMOCRAT,2752
48293,REPUBLICAN,5028
48293,OTHER,38
48295,DEMOCRAT,184
48295,REPUBLICAN,1147
48295,OTHER,6
48297,DEMOCRAT,1036
48297,REPUBLICAN,3147
48297,OTHER,18
48299,DEMOCRAT,2257
48299,REPUBLICAN,7241
48299,OTHER,65
48301,DEMOCRAT,12
48301,REPUBLICAN,65
48301,OTHER,3
48303,DEMOCRAT,22472
48303,REPUBLICAN,70135
48303,OTHER,544
48305,DEMOCRAT,490
48305,REPUBLICAN,1776
48305,OTHER,5
48307,DEMOCRAT,745
48307,REPUBLICAN,2465
48307,OTHER,10
48309,DEMOCRAT,26760
48309,REPUBLICAN,52090
48309,OTHER,404
48311,DEMOCRAT,95
48311,REPUBLICAN,467
48311,OTHER,2
48313,DEMOCRAT,1235
48313,REPUBLICAN,2837
48313,OTHER,29
48315,DEMOCRAT,1884
48315,REPUBLICAN,2441
48315,OTHER,23
48317,DEMOCRAT,288
48317,REPUBLICAN,1514
48317,OTHER,5
48319,DEMOCRAT,459
48319,REPUBLICAN,1600
48319,OTHER,18
48321,DEMOCRAT,4355
48321,REPUBLICAN,8119
48321,OTHER,47
48323,DEMOCRAT,5948
48323,REPUBLICAN,4025
48323,OTHER,61
48325,DEMOCRAT,4322
48325,REPUBLICAN,10389
48325,OTHER,115
48327,DEMOCRAT,331
48327,REPUBLICAN,761
48327,OTHER,11
48329,DEMOCRAT,8005
48329,REPUBLICAN,36585
48329,OTHER,244
48331,DEMOCRAT,3445
48331,REPUBLICAN,5291
48331,OTHER,47
48333,DEMOCRAT,416
48333,REPUBLICAN,1794
48333,OTHER,21
48335,DEMOCRAT,639
48335,REPUBLICAN,1912
48335,OTHER,7
48337,DEMOCRAT,1946
48337,REPUBLICAN,5910
48337,OTHER,41
48339,DEMOCRAT,28628
48339,REPUBLICAN,104654
48339,OTHER,706
48341,DEMOCRAT,1009
48341,REPUBLICAN,4601
48341,OTHER,18
48343,DEMOCRAT,2437
48343,REPUBLICAN,2818
48343,OTHER,23
48345,DEMOCRAT,113
48345,REPUBLICAN,564
48345,OTHER,7
48347,DEMOCRAT,7152
48347,REPUBLICAN,14160
48347,OTHER,154
48349,DEMOCRAT,5259
48349,REPUBLICAN,10715
48349,OTHER,60
48351,DEMOCRAT,2513
48351,REPUBLICAN,3159
48351,OTHER,28
48353,DEMOCRAT,1541
48353,REPUBLICAN,3722
48353,OTHER,26
48355,DEMOCRAT,44439
48355,REPUBLICAN,59359
48355,OTHER,762
48357,DEMOCRAT,251
48357,REPUBLICAN,2922
48357,OTHER,4
48359,DEMOCRAT,108
48359,REPUBLICAN,733
48359,OTHER,2
48361,DEMOCRAT,11476
48361,REPUBLICAN,20292
48361,OTHER,140
48363,DEMOCRAT,2816
48363,REPUBLICAN,7137
48363,OTHER,61
48365,DEMOCRAT,2958
48365,REPUBLICAN,7021
48365,OTHER,28
48367,DEMOCRAT,8966
48367,REPUBLICAN,31795
48367,OTHER,196
48369,DEMOCRAT,389
48369,REPUBLICAN,2375
48369,OTHER,9
48371,DEMOCRAT,1242
48371,REPUBLICAN,3167
48371,OTHER,19
48373,DEMOCRAT,6964
48373,REPUBLICAN,13778
48373,OTHER,104
48375,DEMOCRAT,7489
48375,REPUBLICAN,21401
48375,OTHER,166
48377,DEMOCRAT,1159
48377,REPUBLICAN,715
48377,OTHER,16
48379,DEMOCRAT,1213
48379,REPUBLICAN,2998
48379,OTHER,18
48381,DEMOCRAT,7849
48381,REPUBLICAN,40520
48381,OTHER,218
48383,DEMOCRAT,184
48383,REPUBLICAN,956
48383,OTHER,3
48385,DEMOCRAT,325
48385,REPUBLICAN,1314
48385,OTHER,6
48387,DEMOCRAT,2097
48387,REPUBLICAN,3379
48387,OTHER,14
48389,DEMOCRAT,1600
48389,REPUBLICAN,1777
48389,OTHER,18
48391,DEMOCRAT,1232
48391,REPUBLICAN,2212
48391,OTHER,11
48393,DEMOCRAT,46
48393,REPUBLICAN,461
48393,OTHER,0
48395,DEMOCRAT,2979
48395,REPUBLICAN,3792
48395,OTHER,24
48397,DEMOCRAT,5320
48397,REPUBLICAN,20120
48397,OTHER,141
48399,DEMOCRAT,792
48399,REPUBLICAN,3239
48399,OTHER,18
48401,DEMOCRAT,4899
48401,REPUBLICAN,13390
48401,OTHER,55
48403,DEMOCRAT,1476
48403,REPUBLICAN,3138
48403,OTHER,25
48405,DEMOCRAT,1506
48405,REPUBLICAN,2235
48405,OTHER,16
48407,DEMOCRAT,2688
48407,REPUBLICAN,5394
48407,OTHER,43
48409,DEMOCRAT,7764
48409,REPUBLICAN,13474
48409,OTHER,82
48411,DEMOCRAT,529
48411,REPUBLICAN,1894
48411,OTHER,8
48413,DEMOCRAT,312
48413,REPUBLICAN,1012
48413,OTHER,5
48415,DEMOCRAT,981
48415,REPUBLICAN,4576
48415,OTHER,15
48417,DEMOCRAT,229
48417,REPUBLICAN,1292
48417,OTHER,6
48419,DEMOCRAT,2951
48419,REPUBLICAN,6295
48419,OTHER,33
48421,DEMOCRAT,124
48421,REPUBLICAN,942
48421,OTHER,0
48423,DEMOCRAT,19970
48423,REPUBLICAN,53392
48423,OTHER,302
48425,DEMOCRAT,831
48425,REPUBLICAN,2701
48425,OTHER,19
48427,DEMOCRAT,7199
48427,REPUBLICAN,2552
48427,OTHER,30
48429,DEMOCRAT,703
48429,REPUBLICAN,2803
48429,OTHER,13
48431,DEMOCRAT,71
48431,REPUBLICAN,544
48431,OTHER,0
48433,DEMOCRAT,250
48433,REPUBLICAN,499
48433,OTHER,3
48435,DEMOCRAT,280
48435,REPUBLICAN,1173
48435,OTHER,0
48437,DEMOCRAT,626
48437,REPUBLICAN,1487
48437,OTHER,7
48439,DEMOCRAT,207286
48439,REPUBLICAN,349462
48439,OTHER,3393
48441,DEMOCRAT,10648
48441,REPUBLICAN,37197
48441,OTHER,254
48443,DEMOCRAT,159
48443,REPUBLICAN,306
48443,OTHER,4
48445,DEMOCRAT,794
48445,REPUBLICAN,3166
48445,OTHER,10
48447,DEMOCRAT,202
48447,REPUBLICAN,656
48447,OTHER,5
48449,DEMOCRAT,3173
48449,REPUBLICAN,5709
48449,OTHER,25
