fips,party,candidatevotes
23025,DEMOCRAT,9092
23025,REPUBLICAN,15001
23025,OTHER,1971
23027,DEMOCRAT,10440
23027,REPUBLICAN,10378
23027,OTHER,1889
23029,DEMOCRAT,6075
23029,REPUBLICAN,9093
23029,OTHER,1197
23031,DEMOCRAT,55844
23031,REPUBLICAN,50403
23031,OTHER,8027
24001,DEMOCRAT,7875
24001,REPUBLICAN,21270
24001,OTHER,1509
24003,DEMOCRAT,128419
24003,REPUBLICAN,122403
24003,OTHER,19259
24005,DEMOCRAT,218412
24005,REPUBLICAN,149477
24005,OTHER,22793
24009,DEMOCRAT,18225
24009,REPUBLICAN,26176
24009,OTHER,3007
24011,DEMOCRAT,4009
24011,REPUBLICAN,9368
24011,OTHER,736
24013,DEMOCRAT,26567
24013,REPUBLICAN,58215
24013,OTHER,7066
24015,DEMOCRAT,13650
24015,REPUBLICAN,28868
24015,OTHER,2751
24017,DEMOCRAT,49341
24017,REPUBLICAN,25614
24017,OTHER,3348
24019,DEMOCRAT,6245
24019,REPUBLICAN,8413
24019,OTHER,567
24021,DEMOCRAT,56522
24021,REPUBLICAN,59522
24021,OTHER,9633
24023,DEMOCRAT,2567
24023,REPUBLICAN,10776
24023,OTHER,668
24025,DEMOCRAT,47077
24025,REPUBLICAN,77860
24025,OTHER,8735
24027,DEMOCRAT,102597
24027,REPUBLICAN,47484
24027,OTHER,12112
24029,DEMOCRAT,4575
24029,REPUBLICAN,4876
24029,OTHER,570
24031,DEMOCRAT,357837
24031,REPUBLICAN,92704
24031,OTHER,28332
24033,DEMOCRAT,344049
24033,REPUBLICAN,32811
24033,OTHER,13525
24035,DEMOCRAT,7973
24035,REPUBLICAN,16993
24035,OTHER,1557
24037,DEMOCRAT,17534
24037,REPUBLICAN,28663
24037,OTHER,3645
24039,DEMOCRAT,4196
24039,REPUBLICAN,5341
24039,OTHER,363
24041,DEMOCRAT,8653
24041,REPUBLICAN,10724
24041,OTHER,1176
24043,DEMOCRAT,21129
24043,REPUBLICAN,40998
24043,OTHER,3864
24045,DEMOCRAT,18050
24045,REPUBLICAN,22198
24045,OTHER,2299
24047,DEMOCRAT,9753
24047,REPUBLICAN,17210
24047,OTHER,1310
24510,DEMOCRAT,202673
24510,REPUBLICAN,25205
24510,OTHER,11524
25001,DEMOCRAT,72430
25001,REPUBLICAN,54099
25001,OTHER,7333
25003,DEMOCRAT,43714
25003,REPUBLICAN,16839
25003,OTHER,4250
25005,DEMOCRAT,129540
25005,REPUBLICAN,105443
25005,OTHER,13976
25007,DEMOCRAT,8400
25007,REPUBLICAN,2477
25007,OTHER,625
25009,DEMOCRAT,222310
25009,REPUBLICAN,136316
25009,OTHER,21242
25011,DEMOCRAT,24478
25011,REPUBLICAN,10364
25011,OTHER,3335
25013,DEMOCRAT,112590
25013,REPUBLICAN,78685
25013,OTHER,11842
25015,DEMOCRAT,55367
25015,REPUBLICAN,21790
25015,OTHER,5799
25017,DEMOCRAT,520360
25017,REPUBLICAN,219793
25017,OTHER,43881
25019,DEMOCRAT,4146
25019,REPUBLICAN,1892
25019,OTHER,368
25021,DEMOCRAT,221819
25021,REPUBLICAN,119723
25021,OTHER,20020
25023,DEMOCRAT,135513
25023,REPUBLICAN,115369
25023,OTHER,15981
25025,DEMOCRAT,245751
25025,REPUBLICAN,50421
25025,OTHER,12569
25027,DEMOCRAT,198778
25027,REPUBLICAN,157682
25027,OTHER,27245
26001,DEMOCRAT,1732
26001,REPUBLICAN,4201
26001,OTHER,265
26003,DEMOCRAT,1663
26003,REPUBLICAN,2585
26003,OTHER,270
26005,DEMOCRAT,18050
26005,REPUBLICAN,34183
26005,OTHER,3553
26007,DEMOCRAT,4877
26007,REPUBLICAN,9090
26007,OTHER,731
26009,DEMOCRAT,4448
26009,REPUBLICAN,8469
26009,OTHER,665
26011,DEMOCRAT,2384
26011,REPUBLICAN,4950
26011,OTHER,362
26013,DEMOCRAT,1156
26013,REPUBLICAN,2158
26013,OTHER,176
26015,DEMOCRAT,9114
26015,REPUBLICAN,19202
26015,OTHER,2013
26017,DEMOCRAT,21642
26017,REPUBLICAN,28328
26017,OTHER,3007
26019,DEMOCRAT,4108
26019,REPUBLICAN,5539
26019,OTHER,581
26021,DEMOCRAT,29495
26021,REPUBLICAN,38647
26021,OTHER,3889
26023,DEMOCRAT,5061
26023,REPUBLICAN,11786
26023,OTHER,816
26025,DEMOCRAT,24157
26025,REPUBLICAN,31494
26025,OTHER,3251
26027,DEMOCRAT,7270
26027,REPUBLICAN,14243
26027,OTHER,1082
26029,DEMOCRAT,5137
26029,REPUBLICAN,8674
26029,OTHER,778
26031,DEMOCRAT,4302
26031,REPUBLICAN,8683
26031,OTHER,687
26033,DEMOCRAT,5379
26033,REPUBLICAN,9122
26033,OTHER,955
26035,DEMOCRAT,4249
26035,REPUBLICAN,8505
26035,OTHER,635
26037,DEMOCRAT,16492
26037,REPUBLICAN,21636
26037,OTHER,2527
26039,DEMOCRAT,2110
26039,REPUBLICAN,4354
26039,OTHER,380
26041,DEMOCRAT,6436
26041,REPUBLICAN,11121
26041,OTHER,935
26043,DEMOCRAT,3923
26043,REPUBLICAN,8580
26043,OTHER,662
26045,DEMOCRAT,24938
26045,REPUBLICAN,27609
26045,OTHER,3674
26047,DEMOCRAT,6972
26047,REPUBLICAN,10616
26047,OTHER,1214
26049,DEMOCRAT,102751
26049,REPUBLICAN,84175
26049,OTHER,9370
26051,DEMOCRAT,3794
26051,REPUBLICAN,8124
26051,OTHER,554
26053,DEMOCRAT,2925
26053,REPUBLICAN,4018
26053,OTHER,386
26055,DEMOCRAT,20965
26055,REPUBLICAN,27413
26055,OTHER,3211
26057,DEMOCRAT,5666
26057,REPUBLICAN,9880
26057,OTHER,919
26059,DEMOCRAT,4799
26059,REPUBLICAN,14095
26059,OTHER,1046
26061,DEMOCRAT,6018
26061,REPUBLICAN,8475
26061,OTHER,1131
26063,DEMOCRAT,4579
26063,REPUBLICAN,10692
26063,OTHER,646
26065,DEMOCRAT,79110
26065,REPUBLICAN,43868
26065,OTHER,8160
26067,DEMOCRAT,8352
26067,REPUBLICAN,16635
26067,OTHER,1867
26069,DEMOCRAT,4345
26069,REPUBLICAN,8345
26069,OTHER,671
26071,DEMOCRAT,2004
26071,REPUBLICAN,3675
26071,OTHER,231
26073,DEMOCRAT,11404
26073,REPUBLICAN,12338
26073,OTHER,1650
26075,DEMOCRAT,25795
26075,REPUBLICAN,39793
26075,OTHER,4089
26077,DEMOCRAT,67148
26077,REPUBLICAN,51034
26077,OTHER,8117
26079,DEMOCRAT,2280
26079,REPUBLICAN,6116
26079,OTHER,437
26081,DEMOCRAT,138683
26081,REPUBLICAN,148180
26081,OTHER,21321
26083,DEMOCRAT,527
26083,REPUBLICAN,814
26083,OTHER,93
26085,DEMOCRAT,1939
26085,REPUBLICAN,3159
26085,OTHER,230
26087,DEMOCRAT,12734
26087,REPUBLICAN,30037
26087,OTHER,2412
26089,DEMOCRAT,6774
26089,REPUBLICAN,7239
26089,OTHER,744
26091,DEMOCRAT,16750
26091,REPUBLICAN,26430
26091,OTHER,2759
26093,DEMOCRAT,34384
26093,REPUBLICAN,65680
26093,OTHER,5802
26095,DEMOCRAT,681
26095,REPUBLICAN,1756
26095,OTHER,142
26097,DEMOCRAT,2085
26097,REPUBLICAN,3744
26097,OTHER,268
26099,DEMOCRAT,176317
26099,REPUBLICAN,224665
26099,OTHER,18330
26101,DEMOCRAT,4979
26101,REPUBLICAN,6915
26101,OTHER,705
26103,DEMOCRAT,16042
26103,REPUBLICAN,14646
26103,OTHER,2288
26105,DEMOCRAT,5281
26105,REPUBLICAN,8505
26105,OTHER,899
26107,DEMOCRAT,5827
26107,REPUBLICAN,10305
26107,OTHER,1036
26109,DEMOCRAT,3539
26109,REPUBLICAN,6702
26109,OTHER,527
26111,DEMOCRAT,15635
26111,REPUBLICAN,23846
26111,OTHER,3025
26113,DEMOCRAT,1565
26113,REPUBLICAN,5386
26113,OTHER,366
26115,DEMOCRAT,26863
26115,REPUBLICAN,43261
26115,OTHER,4094
26117,DEMOCRAT,7874
26117,REPUBLICAN,16907
26117,OTHER,1828
26119,DEMOCRAT,1287
26119,REPUBLICAN,3498
26119,OTHER,224
26121,DEMOCRAT,37304
26121,REPUBLICAN,36127
26121,OTHER,4657
26123,DEMOCRAT,6212
26123,REPUBLICAN,15173
26123,OTHER,1255
26125,DEMOCRAT,343070
26125,REPUBLICAN,289203
26125,OTHER,32341
26127,DEMOCRAT,3973
26127,REPUBLICAN,7228
26127,OTHER,729
26129,DEMOCRAT,3030
26129,REPUBLICAN,6827
26129,OTHER,530
26131,DEMOCRAT,1176
26131,REPUBLICAN,2066
26131,OTHER,184
26133,DEMOCRAT,2705
26133,REPUBLICAN,7336
26133,OTHER,568
26135,DEMOCRAT,1044
26135,REPUBLICAN,2843
26135,OTHER,186
26137,DEMOCRAT,3556
26137,REPUBLICAN,8266
26137,OTHER,716
26139,DEMOCRAT,44973
26139,REPUBLICAN,88467
26139,OTHER,9294
26141,DEMOCRAT,2400
26141,REPUBLICAN,4488
26141,OTHER,330
26143,DEMOCRAT,4287
26143,REPUBLICAN,8141
26143,OTHER,613
26145,DEMOCRAT,44396
26145,REPUBLICAN,45469
26145,OTHER,4455
26147,DEMOCRAT,24553
26147,REPUBLICAN,49051
26147,OTHER,4399
26149,DEMOCRAT,7526
26149,REPUBLICAN,14884
26149,OTHER,1347
26151,DEMOCRAT,4873
26151,REPUBLICAN,13446
26151,OTHER,930
26153,DEMOCRAT,1369
26153,REPUBLICAN,2556
26153,OTHER,229
26155,DEMOCRAT,12546
26155,REPUBLICAN,19230
26155,OTHER,2335
26157,DEMOCRAT,7429
26157,REPUBLICAN,17102
26157,OTHER,1265
26159,DEMOCRAT,13258
26159,REPUBLICAN,17890
26159,OTHER,2126
26161,DEMOCRAT,128483
26161,REPUBLICAN,50631
26161,OTHER,9464
26163,DEMOCRAT,519444
26163,REPUBLICAN,228993
26163,OTHER,29401
26165,DEMOCRAT,4436
26165,REPUBLICAN,10000
26165,OTHER,862
27001,DEMOCRAT,3134
27001,REPUBLICAN,5516
27001,OTHER,581
27003,DEMOCRAT,75500
27003,REPUBLICAN,93339
27003,OTHER,16919
27005,DEMOCRAT,5208
27005,REPUBLICAN,10880
27005,OTHER,1134
27007,DEMOCRAT,8688
27007,REPUBLICAN,10783
27007,OTHER,2093
27009,DEMOCRAT,5640
27009,REPUBLICAN,12872
27009,OTHER,1546
27011,DEMOCRAT,921
27011,REPUBLICAN,1608
27011,OTHER,226
27013,DEMOCRAT,14428
27013,REPUBLICAN,15667
27013,OTHER,3498
27015,DEMOCRAT,3763
27015,REPUBLICAN,8708
27015,OTHER,1308
27017,DEMOCRAT,8460
27017,REPUBLICAN,8160
27017,OTHER,1591
27019,DEMOCRAT,21508
27019,REPUBLICAN,29056
27019,OTHER,5132
27021,DEMOCRAT,4949
27021,REPUBLICAN,9982
27021,OTHER,1068
27023,DEMOCRAT,1978
27023,REPUBLICAN,3764
27023,OTHER,480
27025,DEMOCRAT,9278
27025,REPUBLICAN,18441
27025,OTHER,2509
27027,DEMOCRAT,12971
27027,REPUBLICAN,13543
27027,OTHER,2884
27029,DEMOCRAT,1100
27029,REPUBLICAN,2925
27029,OTHER,220
27031,DEMOCRAT,1912
27031,REPUBLICAN,1156
27031,OTHER,327
27033,DEMOCRAT,1678
27033,REPUBLICAN,3679
27033,OTHER,364
27035,DEMOCRAT,10982
27035,REPUBLICAN,22287
27035,OTHER,2573
27037,DEMOCRAT,110483
27037,REPUBLICAN,99583
27037,OTHER,21374
27039,DEMOCRAT,3102
27039,REPUBLICAN,6527
27039,OTHER,1025
27041,DEMOCRAT,6227
27041,REPUBLICAN,13966
27041,OTHER,1592
27043,DEMOCRAT,2153
27043,REPUBLICAN,4659
27043,OTHER,600
27045,DEMOCRAT,3872
27045,REPUBLICAN,6271
27045,OTHER,912
27047,DEMOCRAT,6041
27047,REPUBLICAN,8808
27047,OTHER,1202
27049,DEMOCRAT,9446
27049,REPUBLICAN,14041
27049,OTHER,2230
27051,DEMOCRAT,1105
27051,REPUBLICAN,2063
27051,OTHER,305
27053,DEMOCRAT,429288
27053,REPUBLICAN,191770
27053,OTHER,58919
27055,DEMOCRAT,4145
27055,REPUBLICAN,5616
27055,OTHER,843
27057,DEMOCRAT,3423
27057,REPUBLICAN,7261
27057,OTHER,821
27059,DEMOCRAT,5657
27059,REPUBLICAN,13635
27059,OTHER,1724
27061,DEMOCRAT,9015
27061,REPUBLICAN,12920
27061,OTHER,1945
27063,DEMOCRAT,1492
27063,REPUBLICAN,3609
27063,OTHER,383
27065,DEMOCRAT,2327
27065,REPUBLICAN,5230
27065,OTHER,620
27067,DEMOCRAT,7266
27067,REPUBLICAN,12785
27067,OTHER,1721
27069,DEMOCRAT,823
27069,REPUBLICAN,1349
27069,OTHER,213
27071,DEMOCRAT,2306
27071,REPUBLICAN,3569
27071,OTHER,488
27073,DEMOCRAT,1305
27073,REPUBLICAN,2293
27073,OTHER,262
27075,DEMOCRAT,3077
27075,REPUBLICAN,2932
27075,OTHER,512
27077,DEMOCRAT,553
27077,REPUBLICAN,1540
27077,OTHER,149
27079,DEMOCRAT,4623
27079,REPUBLICAN,9182
27079,OTHER,1166
27081,DEMOCRAT,860
27081,REPUBLICAN,1931
27081,OTHER,228
27083,DEMOCRAT,3825
27083,REPUBLICAN,7256
27083,OTHER,1134
27085,DEMOCRAT,4978
27085,REPUBLICAN,12155
27085,OTHER,1674
27087,DEMOCRAT,930
27087,REPUBLICAN,991
27087,OTHER,167
27089,DEMOCRAT,1225
27089,REPUBLICAN,3208
27089,OTHER,384
27091,DEMOCRAT,2733
27091,REPUBLICAN,7062
27091,OTHER,736
27093,DEMOCRAT,3191
27093,REPUBLICAN,8104
27093,OTHER,987
27095,DEMOCRAT,3710
27095,REPUBLICAN,8340
27095,OTHER,967
27097,DEMOCRAT,3637
27097,REPUBLICAN,12925
27097,OTHER,1052
27099,DEMOCRAT,7437
27099,REPUBLICAN,8823
27099,OTHER,1455
27101,DEMOCRAT,1295
27101,REPUBLICAN,2974
27101,OTHER,399
27103,DEMOCRAT,7886
27103,REPUBLICAN,8437
27103,OTHER,1774
27105,DEMOCRAT,2733
27105,REPUBLICAN,5299
27105,OTHER,600
27107,DEMOCRAT,1264
27107,REPUBLICAN,1699
27107,OTHER,298
27109,DEMOCRAT,36268
27109,REPUBLICAN,35668
27109,OTHER,8193
27111,DEMOCRAT,9340
27111,REPUBLICAN,20939
27111,OTHER,2221
27113,DEMOCRAT,2147
27113,REPUBLICAN,4000
27113,OTHER,568
27115,DEMOCRAT,4580
27115,REPUBLICAN,8191
27115,OTHER,1040
27117,DEMOCRAT,1127
27117,REPUBLICAN,3338
27117,OTHER,343
27119,DEMOCRAT,4712
27119,REPUBLICAN,8979
27119,OTHER,1105
27121,DEMOCRAT,2106
27121,REPUBLICAN,3793
27121,OTHER,420
27123,DEMOCRAT,177738
27123,REPUBLICAN,70894
27123,OTHER,24511
27125,DEMOCRAT,540
27125,REPUBLICAN,1141
27125,OTHER,200
27127,DEMOCRAT,1887
27127,REPUBLICAN,5137
27127,OTHER,587
27129,DEMOCRAT,2117
27129,REPUBLICAN,4890
27129,OTHER,599
27131,DEMOCRAT,14437
27131,REPUBLICAN,15429
27131,OTHER,2577
27133,DEMOCRAT,1373
27133,REPUBLICAN,3091
27133,OTHER,375
27135,DEMOCRAT,1856
27135,REPUBLICAN,5451
27135,OTHER,497
27137,DEMOCRAT,57771
27137,REPUBLICAN,44630
27137,OTHER,10021
27139,DEMOCRAT,28502
27139,REPUBLICAN,39948
27139,OTHER,6579
27141,DEMOCRAT,13293
27141,REPUBLICAN,31053
27141,OTHER,3937
27143,DEMOCRAT,1954
27143,REPUBLICAN,5193
27143,OTHER,627
27145,DEMOCRAT,25576
27145,REPUBLICAN,47617
27145,OTHER,6399
27147,DEMOCRAT,6241
27147,REPUBLICAN,11198
27147,OTHER,1740
27149,DEMOCRAT,2116
27149,REPUBLICAN,2799
27149,OTHER,483
27151,DEMOCRAT,1686
27151,REPUBLICAN,2963
27151,OTHER,345
27153,DEMOCRAT,2783
27153,REPUBLICAN,8485
27153,OTHER,725
27155,DEMOCRAT,630
27155,REPUBLICAN,1049
27155,OTHER,119
27157,DEMOCRAT,3866
27157,REPUBLICAN,6989
27157,OTHER,977
27159,DEMOCRAT,1684
27159,REPUBLICAN,4837
27159,OTHER,413
27161,DEMOCRAT,2838
27161,REPUBLICAN,5967
27161,OTHER,848
27163,DEMOCRAT,67086
27163,REPUBLICAN,64428
27163,OTHER,12721
27165,DEMOCRAT,1814
27165,REPUBLICAN,2768
27165,OTHER,416
27167,DEMOCRAT,893
27167,REPUBLICAN,2129
27167,OTHER,280
27169,DEMOCRAT,11366
27169,REPUBLICAN,12122
27169,OTHER,2586
27171,DEMOCRAT,20334
27171,REPUBLICAN,43274
27171,OTHER,6010
27173,DEMOCRAT,1524
27173,REPUBLICAN,3382
27173,OTHER,370
28001,DEMOCRAT,7757
28001,REPUBLICAN,5874
28001,OTHER,205
28003,DEMOCRAT,2684
28003,REPUBLICAN,11819
28003,OTHER,280
28005,DEMOCRAT,2697
28005,REPUBLICAN,4289
28005,OTHER,64
28007,DEMOCRAT,3242
28007,REPUBLICAN,4897
28007,OTHER,117
28009,DEMOCRAT,1719
28009,REPUBLICAN,2251
28009,OTHER,43
28011,DEMOCRAT,9046
28011,REPUBLICAN,4590
28011,OTHER,188
28013,DEMOCRAT,1910
28013,REPUBLICAN,4390
28013,OTHER,96
28015,DEMOCRAT,1680
28015,REPUBLICAN,3799
28015,OTHER,49
28017,DEMOCRAT,3649
28017,REPUBLICAN,4127
28017,OTHER,114
28019,DEMOCRAT,1218
28019,REPUBLICAN,2788
28019,OTHER,59
28021,DEMOCRAT,3708
28021,REPUBLICAN,540
28021,OTHER,24
28023,DEMOCRAT,2585
28023,REPUBLICAN,5137
28023,OTHER,69
28025,DEMOCRAT,5722
28025,REPUBLICAN,4150
28025,OTHER,131
28027,DEMOCRAT,6378
28027,REPUBLICAN,2426
28027,OTHER,108
28029,DEMOCRAT,6741
28029,REPUBLICAN,6103
28029,OTHER,138
28031,DEMOCRAT,3276
28031,REPUBLICAN,5435
28031,OTHER,100
28033,DEMOCRAT,20591
28033,REPUBLICAN,43089
28033,OTHER,2015
28035,DEMOCRAT,11716
28035,REPUBLICAN,15461
28035,OTHER,887
28037,DEMOCRAT,1502
28037,REPUBLICAN,2721
28037,OTHER,67
28039,DEMOCRAT,1027
28039,REPUBLICAN,8696
28039,OTHER,168
28041,DEMOCRAT,974
28041,REPUBLICAN,4335
28041,OTHER,60
28043,DEMOCRAT,4424
28043,REPUBLICAN,5970
28043,OTHER,119
28045,DEMOCRAT,3344
28045,REPUBLICAN,13811
28045,OTHER,482
28047,DEMOCRAT,21169
28047,REPUBLICAN,40354
28047,OTHER,1790
28049,DEMOCRAT,67594
28049,REPUBLICAN,25275
28049,OTHER,1812
28051,DEMOCRAT,6689
28051,REPUBLICAN,1309
28051,OTHER,78
28053,DEMOCRAT,3071
28053,REPUBLICAN,1151
28053,OTHER,31
28055,DEMOCRAT,395
28055,REPUBLICAN,298
28055,OTHER,6
28057,DEMOCRAT,1117
28057,REPUBLICAN,8470
28057,OTHER,150
28059,DEMOCRAT,14657
28059,REPUBLICAN,33629
28059,OTHER,1281
28061,DEMOCRAT,4368
28061,REPUBLICAN,4038
28061,OTHER,69
28063,DEMOCRAT,3337
28063,REPUBLICAN,490
28063,OTHER,33
28065,DEMOCRAT,3720
28065,REPUBLICAN,2466
28065,OTHER,51
28067,DEMOCRAT,7791
28067,REPUBLICAN,20133
28067,OTHER,428
28069,DEMOCRAT,2827
28069,REPUBLICAN,1778
28069,OTHER,34
28071,DEMOCRAT,7969
28071,REPUBLICAN,10872
28071,OTHER,802
28073,DEMOCRAT,5190
28073,REPUBLICAN,18751
28073,OTHER,651
28075,DEMOCRAT,11269
28075,REPUBLICAN,17741
28075,OTHER,496
28077,DEMOCRAT,2195
28077,REPUBLICAN,4091
28077,OTHER,78
28079,DEMOCRAT,3584
28079,REPUBLICAN,4782
28079,OTHER,83
28081,DEMOCRAT,10029
28081,REPUBLICAN,22220
28081,OTHER,664
28083,DEMOCRAT,7787
28083,REPUBLICAN,3212
28083,OTHER,141
28085,DEMOCRAT,4458
28085,REPUBLICAN,10550
28085,OTHER,185
28087,DEMOCRAT,11819
28087,REPUBLICAN,13271
28087,OTHER,485
28089,DEMOCRAT,20343
28089,REPUBLICAN,28265
28089,OTHER,1194
28091,DEMOCRAT,3677
28091,REPUBLICAN,7836
28091,OTHER,180
28093,DEMOCRAT,8023
28093,REPUBLICAN,6587
28093,OTHER,229
28095,DEMOCRAT,5524
28095,REPUBLICAN,10167
28095,OTHER,193
28097,DEMOCRAT,2115
28097,REPUBLICAN,2818
28097,OTHER,63
28099,DEMOCRAT,2715
28099,REPUBLICAN,7679
28099,OTHER,159
28101,DEMOCRAT,2756
28101,REPUBLICAN,6548
28101,OTHER,134
28103,DEMOCRAT,4347
28103,REPUBLICAN,1200
28103,OTHER,27
28105,DEMOCRAT,8859
28105,REPUBLICAN,8576
28105,OTHER,689
28107,DEMOCRAT,7431
28107,REPUBLICAN,7449
28107,OTHER,184
28109,DEMOCRAT,3604
28109,REPUBLICAN,17782
28109,OTHER,497
28111,DEMOCRAT,1220
28111,REPUBLICAN,4135
28111,OTHER,77
28113,DEMOCRAT,8043
28113,REPUBLICAN,8009
28113,OTHER,258
28115,DEMOCRAT,2386
28115,REPUBLICAN,10336
28115,OTHER,262
28117,DEMOCRAT,2067
28117,REPUBLICAN,7648
28117,OTHER,157
28119,DEMOCRAT,2312
28119,REPUBLICAN,1001
28119,OTHER,52
28121,DEMOCRAT,14110
28121,REPUBLICAN,47178
28121,OTHER,1480
28123,DEMOCRAT,4268
28123,REPUBLICAN,6122
28123,OTHER,132
28125,DEMOCRAT,1479
28125,REPUBLICAN,692
28125,OTHER,19
28127,DEMOCRAT,3874
28127,REPUBLICAN,7393
28127,OTHER,152
28129,DEMOCRAT,1617
28129,REPUBLICAN,5928
28129,OTHER,82
28131,DEMOCRAT,1573
28131,REPUBLICAN,5306
28131,OTHER,166
28133,DEMOCRAT,6725
28133,REPUBLICAN,2794
28133,OTHER,79
28135,DEMOCRAT,3337
28135,REPUBLICAN,2462
28135,OTHER,71
28137,DEMOCRAT,3926
28137,REPUBLICAN,7495
28137,OTHER,206
28139,DEMOCRAT,1842
28139,REPUBLICAN,7240
28139,OTHER,153
28141,DEMOCRAT,999
28141,REPUBLICAN,7166
28141,OTHER,206
28143,DEMOCRAT,2667
28143,REPUBLICAN,853
28143,OTHER,47
28145,DEMOCRAT,2012
28145,REPUBLICAN,9235
28145,OTHER,249
28147,DEMOCRAT,2790
28147,REPUBLICAN,4056
28147,OTHER,73
28149,DEMOCRAT,9284
28149,REPUBLICAN,9767
28149,OTHER,365
28151,DEMOCRAT,11380
28151,REPUBLICAN,5244
28151,OTHER,201
28153,DEMOCRAT,3524
28153,REPUBLICAN,5990
28153,OTHER,85
28155,DEMOCRAT,1019
28155,REPUBLICAN,3976
28155,OTHER,74
28157,DEMOCRAT,2857
28157,REPUBLICAN,1318
28157,OTHER,43
28159,DEMOCRAT,3850
28159,REPUBLICAN,4910
28159,OTHER,121
28161,DEMOCRAT,2582
28161,REPUBLICAN,3376
28161,OTHER,119
28163,DEMOCRAT,5369
28163,REPUBLICAN,4598
28163,OTHER,103
29001,DEMOCRAT,3500
29001,REPUBLICAN,6030
29001,OTHER,696
29003,DEMOCRAT,2045
29003,REPUBLICAN,6665
29003,OTHER,430
29005,DEMOCRAT,541
29005,REPUBLICAN,2060
29005,OTHER,123
29007,DEMOCRAT,2570
29007,REPUBLICAN,6981
29007,OTHER,510
29009,DEMOCRAT,2710
29009,REPUBLICAN,11428
29009,OTHER,467
29011,DEMOCRAT,795
29011,REPUBLICAN,4959
29011,OTHER,185
29013,DEMOCRAT,1618
29013,REPUBLICAN,6001
29013,OTHER,404
29015,DEMOCRAT,2025
29015,REPUBLICAN,7213
29015,OTHER,74
29017,DEMOCRAT,705
29017,REPUBLICAN,4827
29017,OTHER,144
29019,DEMOCRAT,41125
29019,REPUBLICAN,36200
29019,OTHER,6543
29021,DEMOCRAT,12013
29021,REPUBLICAN,21320
29021,OTHER,2326
29023,DEMOCRAT,3036
29023,REPUBLICAN,13650
29023,OTHER,573
29025,DEMOCRAT,838
29025,REPUBLICAN,3232
29025,OTHER,242
29027,DEMOCRAT,4989
29027,REPUBLICAN,13057
29027,OTHER,1147
29029,DEMOCRAT,4768
29029,REPUBLICAN,16944
29029,OTHER,802
29031,DEMOCRAT,8492
29031,REPUBLICAN,27017
29031,OTHER,1529
29033,DEMOCRAT,745
29033,REPUBLICAN,3480
29033,OTHER,136
29035,DEMOCRAT,436
29035,REPUBLICAN,2324
29035,OTHER,84
29037,DEMOCRAT,14846
29037,REPUBLICAN,33098
29037,OTHER,3046
29039,DEMOCRAT,1011
29039,REPUBLICAN,5021
29039,OTHER,256
29041,DEMOCRAT,888
29041,REPUBLICAN,2950
29041,OTHER,131
29043,DEMOCRAT,8508
29043,REPUBLICAN,30946
29043,OTHER,2077
29045,DEMOCRAT,724
29045,REPUBLICAN,2458
29045,OTHER,33
29047,DEMOCRAT,45304
29047,REPUBLICAN,57476
29047,OTHER,7396
29049,DEMOCRAT,2572
29049,REPUBLICAN,7067
29049,OTHER,569
29051,DEMOCRAT,10913
29051,REPUBLICAN,24616
29051,OTHER,1845
29053,DEMOCRAT,1932
29053,REPUBLICAN,5624
29053,OTHER,430
29055,DEMOCRAT,1824
29055,REPUBLICAN,7724
29055,OTHER,148
29057,DEMOCRAT,637
29057,REPUBLICAN,3184
29057,OTHER,130
29059,DEMOCRAT,1272
29059,REPUBLICAN,5895
29059,OTHER,286
29061,DEMOCRAT,730
29061,REPUBLICAN,2767
29061,OTHER,96
29063,DEMOCRAT,824
29063,REPUBLICAN,3540
29063,OTHER,230
29065,DEMOCRAT,978
29065,REPUBLICAN,5600
29065,OTHER,213
29067,DEMOCRAT,984
29067,REPUBLICAN,5486
29067,OTHER,196
29069,DEMOCRAT,2360
29069,REPUBLICAN,8026
29069,OTHER,192
29071,DEMOCRAT,12341
29071,REPUBLICAN,35430
29071,OTHER,2342
29073,DEMOCRAT,1520
29073,REPUBLICAN,5670
29073,OTHER,255
29075,DEMOCRAT,605
29075,REPUBLICAN,2304
29075,OTHER,134
29077,DEMOCRAT,42728
29077,REPUBLICAN,78035
29077,OTHER,8468
29079,DEMOCRAT,780
29079,REPUBLICAN,3462
29079,OTHER,68
29081,DEMOCRAT,574
29081,REPUBLICAN,2965
29081,OTHER,150
29083,DEMOCRAT,2357
29083,REPUBLICAN,7075
29083,OTHER,434
29085,DEMOCRAT,1016
29085,REPUBLICAN,3542
29085,OTHER,166
29087,DEMOCRAT,347
29087,REPUBLICAN,1926
29087,OTHER,82
29089,DEMOCRAT,1283
29089,REPUBLICAN,3277
29089,OTHER,308
29091,DEMOCRAT,2881
29091,REPUBLICAN,13893
29091,OTHER,681
29093,DEMOCRAT,933
29093,REPUBLICAN,3173
29093,OTHER,163
29095,DEMOCRAT,71237
29095,REPUBLICAN,91557
29095,OTHER,10481
29097,DEMOCRAT,10572
29097,REPUBLICAN,35070
29097,OTHER,2684
29099,DEMOCRAT,31568
29099,REPUBLICAN,69036
29099,OTHER,5634
29101,DEMOCRAT,5930
29101,REPUBLICAN,13719
29101,OTHER,1483
29103,DEMOCRAT,379
29103,REPUBLICAN,1416
29103,OTHER,75
29105,DEMOCRAT,2553
29105,REPUBLICAN,12881
29105,OTHER,617
