fips,party,data
46039,REPUBLICAN,1699
46041,DEMOCRAT,1131
46041,LIBERTARIAN,45
46041,REPUBLICAN,790
46043,DEMOCRAT,216
46043,LIBERTARIAN,23
46043,REPUBLICAN,1468
46045,DEMOCRAT,417
46045,LIBERTARIAN,30
46045,REPUBLICAN,1538
46047,DEMOCRAT,1053
46047,LIBERTARIAN,111
46047,REPUBLICAN,2878
46049,DEMOCRAT,198
46049,LIBERTARIAN,20
46049,REPUBLICAN,964
46051,DEMOCRAT,1056
46051,LIBERTARIAN,71
46051,REPUBLICAN,2618
46053,DEMOCRAT,455
46053,LIBERTARIAN,32
46053,REPUBLICAN,1771
46055,DEMOCRAT,105
46055,LIBERTARIAN,6
46055,REPUBLICAN,1026
46057,DEMOCRAT,647
46057,LIBERTARIAN,64
46057,REPUBLICAN,2372
46059,DEMOCRAT,373
46059,LIBERTARIAN,30
46059,REPUBLICAN,1433
46061,DEMOCRAT,557
46061,LIBERTARIAN,38
46061,REPUBLICAN,1793
46063,DEMOCRAT,49
46063,LIBERTARIAN,16
46063,REPUBLICAN,748
46065,DEMOCRAT,2953
46065,LIBERTARIAN,248
46065,REPUBLICAN,5522
46067,DEMOCRAT,762
46067,LIBERTARIAN,61
46067,REPUBLICAN,2944
46069,DEMOCRAT,136
46069,LIBERTARIAN,10
46069,REPUBLICAN,564
46071,DEMOCRAT,359
46071,LIBERTARIAN,18
46071,REPUBLICAN,738
46073,DEMOCRAT,270
46073,LIBERTARIAN,15
46073,REPUBLICAN,721
46075,DEMOCRAT,90
46075,LIBERTARIAN,11
46075,REPUBLICAN,498
46077,DEMOCRAT,819
46077,LIBERTARIAN,56
46077,REPUBLICAN,1904
46079,DEMOCRAT,2068
46079,LIBERTARIAN,124
46079,REPUBLICAN,3681
46081,DEMOCRAT,4537
46081,LIBERTARIAN,538
46081,REPUBLICAN,8753
46083,DEMOCRAT,11981
46083,LIBERTARIAN,798
46083,REPUBLICAN,19617
46085,DEMOCRAT,525
46085,LIBERTARIAN,30
46085,REPUBLICAN,1042
46087,DEMOCRAT,769
46087,LIBERTARIAN,63
46087,REPUBLICAN,2068
46089,DEMOCRAT,222
46089,LIBERTARIAN,27
46089,REPUBLICAN,1075
46091,DEMOCRAT,858
46091,LIBERTARIAN,33
46091,REPUBLICAN,1287
46093,DEMOCRAT,3285
46093,LIBERTARIAN,510
46093,REPUBLICAN,9875
46095,DEMOCRAT,298
46095,LIBERTARIAN,22
46095,REPUBLICAN,449
46097,DEMOCRAT,320
46097,LIBERTARIAN,31
46097,REPUBLICAN,787
46099,DEMOCRAT,40482
46099,LIBERTARIAN,2595
46099,REPUBLICAN,49249
46101,DEMOCRAT,1179
46101,LIBERTARIAN,76
46101,REPUBLICAN,1951
46103,DEMOCRAT,20606
46103,LIBERTARIAN,1849
46103,REPUBLICAN,35063
46105,DEMOCRAT,239
46105,LIBERTARIAN,29
46105,REPUBLICAN,1401
46107,DEMOCRAT,227
46107,LIBERTARIAN,14
46107,REPUBLICAN,1139
46109,DEMOCRAT,1828
46109,LIBERTARIAN,75
46109,REPUBLICAN,2404
46111,DEMOCRAT,257
46111,LIBERTARIAN,23
46111,REPUBLICAN,905
46113,DEMOCRAT,2829
46113,LIBERTARIAN,74
46113,REPUBLICAN,297
46115,DEMOCRAT,998
46115,LIBERTARIAN,61
46115,REPUBLICAN,2104
46117,DEMOCRAT,421
46117,LIBERTARIAN,28
46117,REPUBLICAN,1203
46119,DEMOCRAT,185
46119,LIBERTARIAN,19
46119,REPUBLICAN,726
46121,DEMOCRAT,1963
46121,LIBERTARIAN,44
46121,REPUBLICAN,532
46123,DEMOCRAT,495
46123,LIBERTARIAN,40
46123,REPUBLICAN,2161
46125,DEMOCRAT,1139
46125,LIBERTARIAN,119
46125,REPUBLICAN,3290
46127,DEMOCRAT,2725
46127,LIBERTARIAN,186
46127,REPUBLICAN,5944
46129,DEMOCRAT,565
46129,LIBERTARIAN,49
46129,REPUBLICAN,1966
46135,DEMOCRAT,4016
46135,LIBERTARIAN,303
46135,REPUBLICAN,6581
46137,DEMOCRAT,481
46137,LIBERTARIAN,21
46137,REPUBLICAN,404
47001,DEMOCRAT,11741
47001,OTHER,645
47001,REPUBLICAN,23184
47003,DEMOCRAT,4453
47003,OTHER,281
47003,REPUBLICAN,14354
47005,DEMOCRAT,1529
47005,OTHER,63
47005,REPUBLICAN,5668
47007,DEMOCRAT,971
47007,OTHER,62
47007,REPUBLICAN,4725
47009,DEMOCRAT,17932
47009,OTHER,1308
47009,REPUBLICAN,47369
47011,DEMOCRAT,9851
47011,OTHER,810
47011,REPUBLICAN,35204
47013,DEMOCRAT,2441
47013,OTHER,161
47013,REPUBLICAN,12331
47015,DEMOCRAT,1261
47015,OTHER,106
47015,REPUBLICAN,5190
47017,DEMOCRAT,2559
47017,OTHER,141
47017,REPUBLICAN,9205
47019,DEMOCRAT,4529
47019,OTHER,379
47019,REPUBLICAN,19584
47021,DEMOCRAT,5514
47021,OTHER,308
47021,REPUBLICAN,14438
47023,DEMOCRAT,1412
47023,OTHER,220
47023,REPUBLICAN,5952
47025,DEMOCRAT,2202
47025,OTHER,139
47025,REPUBLICAN,10604
47027,DEMOCRAT,735
47027,OTHER,38
47027,REPUBLICAN,2733
47029,DEMOCRAT,2533
47029,OTHER,164
47029,REPUBLICAN,12162
47031,DEMOCRAT,5705
47031,OTHER,694
47031,REPUBLICAN,17883
47033,DEMOCRAT,1382
47033,OTHER,59
47033,REPUBLICAN,4673
47035,DEMOCRAT,6728
47035,OTHER,383
47035,REPUBLICAN,25168
47037,DEMOCRAT,199703
47037,OTHER,9737
47037,REPUBLICAN,100218
47039,DEMOCRAT,904
47039,OTHER,108
47039,REPUBLICAN,4229
47041,DEMOCRAT,1750
47041,OTHER,91
47041,REPUBLICAN,6672
47043,DEMOCRAT,6106
47043,OTHER,574
47043,REPUBLICAN,17643
47045,DEMOCRAT,3158
47045,OTHER,153
47045,REPUBLICAN,11768
47047,DEMOCRAT,7027
47047,OTHER,267
47047,REPUBLICAN,15690
47049,DEMOCRAT,1214
47049,OTHER,74
47049,REPUBLICAN,7441
47051,DEMOCRAT,4864
47051,OTHER,281
47051,REPUBLICAN,13987
47053,DEMOCRAT,5771
47053,OTHER,305
47053,REPUBLICAN,16259
47055,DEMOCRAT,3298
47055,OTHER,121
47055,REPUBLICAN,9784
47057,DEMOCRAT,1467
47057,OTHER,102
47057,REPUBLICAN,8565
47059,DEMOCRAT,5199
47059,OTHER,629
47059,REPUBLICAN,22259
47061,DEMOCRAT,988
47061,OTHER,65
47061,REPUBLICAN,4802
47063,DEMOCRAT,5500
47063,OTHER,320
47063,REPUBLICAN,18811
47065,DEMOCRAT,75522
47065,OTHER,3483
47065,REPUBLICAN,92108
47067,DEMOCRAT,362
47067,OTHER,10
47067,REPUBLICAN,2372
47069,DEMOCRAT,4180
47069,OTHER,123
47069,REPUBLICAN,5760
47071,DEMOCRAT,1775
47071,OTHER,204
47071,REPUBLICAN,9559
47073,DEMOCRAT,4083
47073,OTHER,336
47073,REPUBLICAN,20405
47075,DEMOCRAT,4012
47075,OTHER,84
47075,REPUBLICAN,3343
47077,DEMOCRAT,2092
47077,OTHER,131
47077,REPUBLICAN,9797
47079,DEMOCRAT,3548
47079,OTHER,260
47079,REPUBLICAN,11239
47081,DEMOCRAT,2130
47081,OTHER,125
47081,REPUBLICAN,7577
47083,DEMOCRAT,871
47083,OTHER,97
47083,REPUBLICAN,2718
47085,DEMOCRAT,2017
47085,OTHER,99
47085,REPUBLICAN,6120
47087,DEMOCRAT,1135
47087,OTHER,70
47087,REPUBLICAN,4118
47089,DEMOCRAT,4654
47089,OTHER,311
47089,REPUBLICAN,18651
47091,DEMOCRAT,1246
47091,OTHER,87
47091,REPUBLICAN,6468
47093,DEMOCRAT,91422
47093,OTHER,4594
47093,REPUBLICAN,124540
47095,DEMOCRAT,526
47095,OTHER,16
47095,REPUBLICAN,1492
47097,DEMOCRAT,3193
47097,OTHER,98
47097,REPUBLICAN,5674
47099,DEMOCRAT,3195
47099,OTHER,189
47099,REPUBLICAN,15334
47101,DEMOCRAT,1072
47101,OTHER,63
47101,REPUBLICAN,4474
47103,DEMOCRAT,2919
47103,OTHER,408
47103,REPUBLICAN,12281
47105,DEMOCRAT,6948
47105,OTHER,686
47105,REPUBLICAN,21713
47107,DEMOCRAT,4361
47107,OTHER,285
47107,REPUBLICAN,18198
47109,DEMOCRAT,1943
47109,OTHER,239
47109,REPUBLICAN,9093
47111,DEMOCRAT,1307
47111,OTHER,84
47111,REPUBLICAN,8096
47113,DEMOCRAT,18390
47113,OTHER,617
47113,REPUBLICAN,23943
47115,DEMOCRAT,3177
47115,OTHER,168
47115,REPUBLICAN,9911
47117,DEMOCRAT,3605
47117,OTHER,230
47117,REPUBLICAN,11043
47119,DEMOCRAT,14418
47119,OTHER,775
47119,REPUBLICAN,31464
47121,DEMOCRAT,1008
47121,OTHER,57
47121,REPUBLICAN,4467
47123,DEMOCRAT,3764
47123,OTHER,250
47123,REPUBLICAN,16783
47125,DEMOCRAT,32472
47125,OTHER,2099
47125,REPUBLICAN,42187
47127,DEMOCRAT,573
47127,OTHER,78
47127,REPUBLICAN,2888
47129,DEMOCRAT,1167
47129,OTHER,131
47129,REPUBLICAN,6930
47131,DEMOCRAT,2589
47131,OTHER,142
47131,REPUBLICAN,10790
47133,DEMOCRAT,2033
47133,OTHER,86
47133,REPUBLICAN,7918
47135,DEMOCRAT,615
47135,OTHER,38
47135,REPUBLICAN,2775
47137,DEMOCRAT,525
47137,OTHER,25
47137,REPUBLICAN,2381
47139,DEMOCRAT,1492
47139,OTHER,76
47139,REPUBLICAN,6792
47141,DEMOCRAT,9185
47141,OTHER,649
47141,REPUBLICAN,23759
47143,DEMOCRAT,2369
47143,OTHER,218
47143,REPUBLICAN,11050
47145,DEMOCRAT,6043
47145,OTHER,644
47145,REPUBLICAN,19230
47147,DEMOCRAT,8692
47147,OTHER,489
47147,REPUBLICAN,24536
47149,DEMOCRAT,59341
47149,OTHER,3057
47149,REPUBLICAN,81480
47151,DEMOCRAT,986
47151,OTHER,62
47151,REPUBLICAN,8004
47153,DEMOCRAT,1298
47153,OTHER,99
47153,REPUBLICAN,5855
47155,DEMOCRAT,8721
47155,OTHER,1031
47155,REPUBLICAN,33783
47157,DEMOCRAT,246105
47157,OTHER,6135
47157,REPUBLICAN,129815
47159,DEMOCRAT,1802
47159,OTHER,113
47159,REPUBLICAN,7136
47161,DEMOCRAT,1232
47161,OTHER,114
47161,REPUBLICAN,4950
47163,DEMOCRAT,17272
47163,OTHER,1225
47163,REPUBLICAN,55860
47165,DEMOCRAT,27680
47165,OTHER,1496
47165,REPUBLICAN,63454
47167,DEMOCRAT,6837
47167,OTHER,401
47167,REPUBLICAN,20070
47169,DEMOCRAT,1012
47169,OTHER,50
47169,REPUBLICAN,2936
47171,DEMOCRAT,1615
47171,OTHER,93
47171,REPUBLICAN,6599
47173,DEMOCRAT,1249
47173,OTHER,71
47173,REPUBLICAN,6803
47175,DEMOCRAT,544
47175,OTHER,35
47175,REPUBLICAN,2342
47177,DEMOCRAT,3924
47177,OTHER,235
47177,REPUBLICAN,11850
47179,DEMOCRAT,18638
47179,OTHER,1121
47179,REPUBLICAN,40444
47181,DEMOCRAT,820
47181,OTHER,54
47181,REPUBLICAN,5795
47183,DEMOCRAT,3020
47183,OTHER,319
47183,REPUBLICAN,10396
47185,DEMOCRAT,2143
47185,OTHER,146
47185,REPUBLICAN,9606
47187,DEMOCRAT,50161
47187,OTHER,2386
47187,REPUBLICAN,86469
47189,DEMOCRAT,22254
47189,OTHER,1780
47189,REPUBLICAN,50296
49001,DEMOCRAT,357
49001,GREEN,6
49001,LIBERTARIAN,23
49001,OTHER,19
49001,REPUBLICAN,2695
49003,DEMOCRAT,4473
49003,GREEN,55
49003,LIBERTARIAN,614
49003,OTHER,333
49003,REPUBLICAN,21548
49005,DEMOCRAT,16650
49005,GREEN,217
49005,LIBERTARIAN,1796
49005,OTHER,1663
49005,REPUBLICAN,38032
49007,DEMOCRAT,2392
49007,GREEN,18
49007,LIBERTARIAN,151
49007,OTHER,115
49007,REPUBLICAN,6693
49009,DEMOCRAT,111
49009,GREEN,0
49009,LIBERTARIAN,7
49009,OTHER,5
49009,REPUBLICAN,496
49011,DEMOCRAT,57411
49011,GREEN,597
49011,LIBERTARIAN,5004
49011,OTHER,2667
49011,REPUBLICAN,104135
49013,DEMOCRAT,843
49013,GREEN,9
49013,LIBERTARIAN,107
49013,OTHER,90
49013,REPUBLICAN,7512
49015,DEMOCRAT,572
49015,GREEN,8
49015,LIBERTARIAN,47
49015,OTHER,64
49015,REPUBLICAN,4207
49017,DEMOCRAT,514
49017,GREEN,11
49017,LIBERTARIAN,37
49017,OTHER,12
49017,REPUBLICAN,2158
49019,DEMOCRAT,2806
49019,GREEN,23
49019,LIBERTARIAN,62
49019,OTHER,46
49019,REPUBLICAN,2248
49021,DEMOCRAT,4892
49021,GREEN,78
49021,LIBERTARIAN,666
49021,OTHER,479
49021,REPUBLICAN,18989
49023,DEMOCRAT,645
49023,GREEN,5
49023,LIBERTARIAN,91
49023,OTHER,37
49023,REPUBLICAN,5087
49025,DEMOCRAT,1083
49025,GREEN,8
49025,LIBERTARIAN,51
49025,OTHER,40
49025,REPUBLICAN,2998
49027,DEMOCRAT,624
49027,GREEN,5
49027,LIBERTARIAN,64
49027,OTHER,93
49027,REPUBLICAN,5404
49029,DEMOCRAT,1086
49029,GREEN,13
49029,LIBERTARIAN,160
49029,OTHER,166
49029,REPUBLICAN,5181
49031,DEMOCRAT,86
49031,GREEN,0
49031,LIBERTARIAN,7
49031,OTHER,5
49031,REPUBLICAN,773
49033,DEMOCRAT,180
49033,GREEN,2
49033,LIBERTARIAN,14
49033,OTHER,16
49033,REPUBLICAN,1157
49037,DEMOCRAT,3113
49037,GREEN,17
49037,LIBERTARIAN,99
49037,OTHER,113
49037,REPUBLICAN,3535
49039,DEMOCRAT,1794
49039,GREEN,19
49039,LIBERTARIAN,215
49039,OTHER,138
49039,REPUBLICAN,10459
49041,DEMOCRAT,1084
49041,GREEN,14
49041,LIBERTARIAN,133
49041,OTHER,79
49041,REPUBLICAN,9052
49043,DEMOCRAT,15244
49043,GREEN,65
49043,LIBERTARIAN,367
49043,OTHER,158
49043,REPUBLICAN,10252
49045,DEMOCRAT,8943
49045,GREEN,81
49045,LIBERTARIAN,958
49045,OTHER,510
49045,REPUBLICAN,21014
49047,DEMOCRAT,1663
49047,GREEN,29
49047,LIBERTARIAN,226
49047,OTHER,124
49047,REPUBLICAN,13261
49049,DEMOCRAT,76033
49049,GREEN,853
49049,LIBERTARIAN,10377
49049,OTHER,4211
49049,REPUBLICAN,192812
49051,DEMOCRAT,6187
49051,GREEN,45
49051,LIBERTARIAN,352
49051,OTHER,411
49051,REPUBLICAN,10795
49053,DEMOCRAT,20530
49053,GREEN,187
49053,LIBERTARIAN,1742
49053,OTHER,1317
49053,REPUBLICAN,67294
49055,DEMOCRAT,365
49055,GREEN,3
49055,LIBERTARIAN,9
49055,OTHER,15
49055,REPUBLICAN,1229
49057,DEMOCRAT,40695
49057,GREEN,482
49057,LIBERTARIAN,2849
49057,OTHER,1428
49057,REPUBLICAN,65949
53001,DEMOCRAT,1814
53001,GREEN,18
53001,LIBERTARIAN,82
53001,OTHER,41
53001,REPUBLICAN,3907
53003,DEMOCRAT,4250
53003,GREEN,36
53003,LIBERTARIAN,260
53003,OTHER,86
53003,REPUBLICAN,7319
53005,DEMOCRAT,38706
53005,GREEN,354
53005,LIBERTARIAN,2706
53005,OTHER,902
53005,REPUBLICAN,60365
53007,DEMOCRAT,19349
53007,GREEN,156
53007,LIBERTARIAN,709
53007,OTHER,346
53007,REPUBLICAN,22746
53009,DEMOCRAT,24721
53009,GREEN,241
53009,LIBERTARIAN,894
53009,OTHER,346
53009,REPUBLICAN,23062
53011,DEMOCRAT,140324
53011,GREEN,1126
53011,LIBERTARIAN,5320
53011,OTHER,2330
53011,REPUBLICAN,126303
53013,DEMOCRAT,668
53013,GREEN,5
53013,LIBERTARIAN,51
53013,OTHER,17
53013,REPUBLICAN,1754
53015,DEMOCRAT,23938
53015,GREEN,243
53015,LIBERTARIAN,1274
53015,OTHER,401
53015,REPUBLICAN,34424
53017,DEMOCRAT,7811
53017,GREEN,57
53017,LIBERTARIAN,335
53017,OTHER,150
53017,REPUBLICAN,12955
53019,DEMOCRAT,1486
53019,GREEN,10
53019,LIBERTARIAN,76
53019,OTHER,24
53019,REPUBLICAN,2771
53021,DEMOCRAT,13340
53021,GREEN,110
53021,LIBERTARIAN,683
53021,OTHER,232
53021,REPUBLICAN,18039
53023,DEMOCRAT,366
53023,GREEN,2
53023,LIBERTARIAN,42
53023,OTHER,10
53023,REPUBLICAN,1069
53025,DEMOCRAT,11819
53025,GREEN,112
53025,LIBERTARIAN,710
53025,OTHER,275
53025,REPUBLICAN,24764
53027,DEMOCRAT,17354
53027,GREEN,200
53027,LIBERTARIAN,764
53027,OTHER,246
53027,REPUBLICAN,19877
53029,DEMOCRAT,29213
53029,GREEN,216
53029,LIBERTARIAN,1288
53029,OTHER,462
53029,REPUBLICAN,22746
53031,DEMOCRAT,17204
53031,GREEN,146
53031,LIBERTARIAN,330
53031,OTHER,181
53031,REPUBLICAN,6931
53033,DEMOCRAT,907310
53033,GREEN,5662
53033,LIBERTARIAN,18148
53033,OTHER,10220
53033,REPUBLICAN,269167
53035,DEMOCRAT,90277
53035,GREEN,723
53035,LIBERTARIAN,4813
53035,OTHER,1296
53035,REPUBLICAN,61563
53037,DEMOCRAT,11421
53037,GREEN,101
53037,LIBERTARIAN,540
53037,OTHER,197
53037,REPUBLICAN,14105
53039,DEMOCRAT,5959
53039,GREEN,50
53039,LIBERTARIAN,211
53039,OTHER,103
53039,REPUBLICAN,7237
53041,DEMOCRAT,14520
53041,GREEN,177
53041,LIBERTARIAN,927
53041,OTHER,294
53041,REPUBLICAN,29391
53043,DEMOCRAT,1713
53043,GREEN,15
53043,LIBERTARIAN,111
53043,OTHER,44
53043,REPUBLICAN,5150
53045,DEMOCRAT,17269
53045,GREEN,175
53045,LIBERTARIAN,888
53045,OTHER,261
53045,REPUBLICAN,18710
53047,DEMOCRAT,8900
53047,GREEN,81
53047,LIBERTARIAN,290
53047,OTHER,171
53047,REPUBLICAN,11840
53049,DEMOCRAT,6794
53049,GREEN,46
53049,LIBERTARIAN,201
53049,OTHER,70
53049,REPUBLICAN,6953
53051,DEMOCRAT,2593
53051,GREEN,31
53051,LIBERTARIAN,147
53051,OTHER,54
53051,REPUBLICAN,5728
53053,DEMOCRAT,249506
53053,GREEN,2126
53053,LIBERTARIAN,10495
53053,OTHER,4224
53053,REPUBLICAN,197730
53055,DEMOCRAT,9725
53055,GREEN,73
53055,LIBERTARIAN,210
53055,OTHER,132
53055,REPUBLICAN,3057
53057,DEMOCRAT,38252
53057,GREEN,287
53057,LIBERTARIAN,1492
53057,OTHER,630
53057,REPUBLICAN,32762
53059,DEMOCRAT,3192
53059,GREEN,28
53059,LIBERTARIAN,153
53059,OTHER,54
53059,REPUBLICAN,3885
53061,DEMOCRAT,256728
53061,GREEN,2003
53061,LIBERTARIAN,9690
53061,OTHER,3947
53061,REPUBLICAN,166428
53063,DEMOCRAT,135765
53063,GREEN,1297
53063,LIBERTARIAN,7147
53063,OTHER,2645
53063,REPUBLICAN,148576
53065,DEMOCRAT,7839
53065,GREEN,77
53065,LIBERTARIAN,527
53065,OTHER,179
53065,REPUBLICAN,19808
53067,DEMOCRAT,96608
53067,GREEN,979
53067,LIBERTARIAN,3708
53067,OTHER,1562
53067,REPUBLICAN,65277
53069,DEMOCRAT,1165
53069,GREEN,19
53069,LIBERTARIAN,45
53069,OTHER,11
53069,REPUBLICAN,1741
53071,DEMOCRAT,13690
53071,GREEN,132
53071,LIBERTARIAN,769
53071,OTHER,270
53071,REPUBLICAN,16400
53073,DEMOCRAT,83660
53073,GREEN,726
53073,LIBERTARIAN,2490
53073,OTHER,1255
53073,REPUBLICAN,50489
53075,DEMOCRAT,11184
53075,GREEN,128
53075,LIBERTARIAN,549
53075,OTHER,198
53075,REPUBLICAN,9067
53077,DEMOCRAT,43179
53077,GREEN,321
53077,LIBERTARIAN,1425
53077,OTHER,713
53077,REPUBLICAN,50555
55001,DEMOCRAT,4329
55001,GREEN,1
55001,LIBERTARIAN,85
55001,OTHER,41
55001,REPUBLICAN,7362
55003,DEMOCRAT,4801
55003,GREEN,6
55003,LIBERTARIAN,70
55003,OTHER,39
55003,REPUBLICAN,3841
55005,DEMOCRAT,9194
55005,GREEN,13
55005,LIBERTARIAN,262
55005,OTHER,74
55005,REPUBLICAN,15803
55007,DEMOCRAT,6147
55007,GREEN,7
55007,LIBERTARIAN,80
55007,OTHER,29
55007,REPUBLICAN,4617
55009,DEMOCRAT,65511
55009,GREEN,33
55009,LIBERTARIAN,1829
55009,OTHER,773
55009,REPUBLICAN,75871
55011,DEMOCRAT,2860
55011,GREEN,0
55011,LIBERTARIAN,80
55011,OTHER,42
55011,REPUBLICAN,4834
55013,DEMOCRAT,3569
55013,GREEN,1
55013,LIBERTARIAN,86
55013,OTHER,23
55013,REPUBLICAN,6462
55015,DEMOCRAT,12116
55015,GREEN,6
55015,LIBERTARIAN,363
55015,OTHER,133
55015,REPUBLICAN,18156
55017,DEMOCRAT,13983
55017,GREEN,5
55017,LIBERTARIAN,501
55017,OTHER,132
55017,REPUBLICAN,21317
55019,DEMOCRAT,4524
55019,GREEN,2
55019,LIBERTARIAN,168
55019,OTHER,202
55019,REPUBLICAN,10002
55021,DEMOCRAT,16410
55021,GREEN,15
55021,LIBERTARIAN,421
55021,OTHER,96
55021,REPUBLICAN,16927
55023,DEMOCRAT,3953
55023,GREEN,0
55023,LIBERTARIAN,92
55023,OTHER,30
55023,REPUBLICAN,4620
55025,DEMOCRAT,260185
55025,GREEN,216
55025,LIBERTARIAN,3668
55025,OTHER,1922
55025,REPUBLICAN,78800
55027,DEMOCRAT,16356
55027,GREEN,11
55027,LIBERTARIAN,535
55027,OTHER,179
55027,REPUBLICAN,31355
55029,DEMOCRAT,10044
55029,GREEN,10
55029,LIBERTARIAN,231
55029,OTHER,80
55029,REPUBLICAN,9752
55031,DEMOCRAT,13218
55031,GREEN,1
55031,LIBERTARIAN,379
55031,OTHER,156
55031,REPUBLICAN,10923
55033,DEMOCRAT,9897
55033,GREEN,11
55033,LIBERTARIAN,368
55033,OTHER,75
55033,REPUBLICAN,13173
55035,DEMOCRAT,31620
55035,GREEN,21
55035,LIBERTARIAN,925
55035,OTHER,368
55035,REPUBLICAN,25341
55037,DEMOCRAT,781
55037,GREEN,0
55037,LIBERTARIAN,22
55037,OTHER,4
55037,REPUBLICAN,2133
55039,DEMOCRAT,20588
55039,GREEN,17
55039,LIBERTARIAN,686
55039,OTHER,206
55039,REPUBLICAN,35754
55041,DEMOCRAT,1721
55041,GREEN,0
55041,LIBERTARIAN,35
55041,OTHER,12
55041,REPUBLICAN,3285
55043,DEMOCRAT,10998
55043,GREEN,10
55043,LIBERTARIAN,350
55043,OTHER,108
55043,REPUBLICAN,14142
55045,DEMOCRAT,10851
55045,GREEN,10
55045,LIBERTARIAN,271
55045,OTHER,105
55045,REPUBLICAN,10169
55047,DEMOCRAT,3344
55047,GREEN,1
55047,LIBERTARIAN,110
55047,OTHER,48
55047,REPUBLICAN,7168
55049,DEMOCRAT,7828
55049,GREEN,4
55049,LIBERTARIAN,161
55049,OTHER,90
55049,REPUBLICAN,5909
55051,DEMOCRAT,1533
55051,GREEN,1
55051,LIBERTARIAN,26
55051,OTHER,12
55051,REPUBLICAN,2438
55053,DEMOCRAT,4256
55053,GREEN,1
55053,LIBERTARIAN,111
55053,OTHER,25
55053,REPUBLICAN,5791
55055,DEMOCRAT,19904
55055,GREEN,9
55055,LIBERTARIAN,634
55055,OTHER,224
55055,REPUBLICAN,27208
55057,DEMOCRAT,4746
55057,GREEN,2
55057,LIBERTARIAN,146
55057,OTHER,66
55057,REPUBLICAN,8749
55059,DEMOCRAT,42193
55059,GREEN,35
55059,LIBERTARIAN,1037
55059,OTHER,501
55059,REPUBLICAN,44972
55061,DEMOCRAT,3976
55061,GREEN,5
55061,LIBERTARIAN,127
55061,OTHER,60
55061,REPUBLICAN,7927
55063,DEMOCRAT,37846
55063,GREEN,20
55063,LIBERTARIAN,877
55063,OTHER,457
55063,REPUBLICAN,28684
55065,DEMOCRAT,3647
55065,GREEN,4
55065,LIBERTARIAN,57
55065,OTHER,26
55065,REPUBLICAN,4821
55067,DEMOCRAT,3704
55067,GREEN,3
55067,LIBERTARIAN,94
55067,OTHER,34
55067,REPUBLICAN,7330
55069,DEMOCRAT,6261
55069,GREEN,0
55069,LIBERTARIAN,175
55069,OTHER,44
55069,REPUBLICAN,10017
55071,DEMOCRAT,16818
55071,GREEN,10
55071,LIBERTARIAN,553
55071,OTHER,230
55071,REPUBLICAN,27218
55073,DEMOCRAT,30808
55073,GREEN,13
55073,LIBERTARIAN,929
55073,OTHER,377
55073,REPUBLICAN,44624
55075,DEMOCRAT,7366
55075,GREEN,5
55075,LIBERTARIAN,237
55075,OTHER,67
55075,REPUBLICAN,15304
55077,DEMOCRAT,3239
55077,GREEN,2
55077,LIBERTARIAN,78
55077,OTHER,27
55077,REPUBLICAN,5719
55078,DEMOCRAT,1303
55078,GREEN,0
55078,LIBERTARIAN,6
55078,OTHER,3
55078,REPUBLICAN,278
55079,DEMOCRAT,317270
55079,GREEN,214
55079,LIBERTARIAN,4340
55079,OTHER,2790
55079,REPUBLICAN,134357
55081,DEMOCRAT,8433
55081,GREEN,3
55081,LIBERTARIAN,263
55081,OTHER,137
55081,REPUBLICAN,13775
55083,DEMOCRAT,6715
55083,GREEN,2
55083,LIBERTARIAN,210
55083,OTHER,62
55083,REPUBLICAN,16226
55085,DEMOCRAT,10105
55085,GREEN,3
55085,LIBERTARIAN,283
55085,OTHER,97
55085,REPUBLICAN,13671
55087,DEMOCRAT,47667
55087,GREEN,34
55087,LIBERTARIAN,1569
55087,OTHER,367
55087,REPUBLICAN,58385
55089,DEMOCRAT,26517
55089,GREEN,19
55089,LIBERTARIAN,647
55089,OTHER,391
55089,REPUBLICAN,33912
55091,DEMOCRAT,1489
55091,GREEN,2
55091,LIBERTARIAN,51
55091,OTHER,18
55091,REPUBLICAN,2584
55093,DEMOCRAT,9796
55093,GREEN,5
55093,LIBERTARIAN,383
55093,OTHER,318
55093,REPUBLICAN,12815
55095,DEMOCRAT,9370
55095,GREEN,11
55095,LIBERTARIAN,289
55095,OTHER,90
55095,REPUBLICAN,16611
55097,DEMOCRAT,20428
55097,GREEN,31
55097,LIBERTARIAN,640
55097,OTHER,205
55097,REPUBLICAN,19299
55099,DEMOCRAT,3032
55099,GREEN,1
55099,LIBERTARIAN,98
55099,OTHER,21
55099,REPUBLICAN,5394
55101,DEMOCRAT,50159
55101,GREEN,43
55101,LIBERTARIAN,1200
55101,OTHER,570
55101,REPUBLICAN,54479
55103,DEMOCRAT,3995
55103,GREEN,0
55103,LIBERTARIAN,102
55103,OTHER,46
55103,REPUBLICAN,4871
55105,DEMOCRAT,46658
55105,GREEN,14
55105,LIBERTARIAN,1094
55105,OTHER,456
55105,REPUBLICAN,37138
55107,DEMOCRAT,2517
55107,GREEN,0
55107,LIBERTARIAN,85
55107,OTHER,27
55107,REPUBLICAN,5257
55109,DEMOCRAT,23190
55109,GREEN,13
55109,LIBERTARIAN,878
55109,OTHER,427
55109,REPUBLICAN,32199
55111,DEMOCRAT,18108
55111,GREEN,15
55111,LIBERTARIAN,441
55111,OTHER,146
55111,REPUBLICAN,17493
55113,DEMOCRAT,4498
