year,state,county_name,county_fips,candidate,party,candidatevotes,totalvotes,mode
2016,ARKANSAS,COLUMBIA,5027,OTHER,OTHER,291,8887,TOTAL
2016,ARKANSAS,CONWAY,5029,HILLARY CLINTON,DEMOCRAT,2656,7927,TOTAL
2016,ARKANSAS,CONWAY,5029,DONALD TRUMP,REPUBLICAN,4849,7927,TOTAL
2016,ARKANSAS,CONWAY,5029,OTHER,OTHER,422,7927,TOTAL
2016,ARKANSAS,CRAIGHEAD,5031,HILLARY CLINTON,DEMOCRAT,10538,35573,TOTAL
2016,ARKANSAS,CRAIGHEAD,5031,DONALD TRUMP,REPUBLICAN,22892,35573,TOTAL
2016,ARKANSAS,CRAIGHEAD,5031,OTHER,OTHER,2143,35573,TOTAL
2016,ARKANSAS,CRAWFORD,5033,HILLARY CLINTON,DEMOCRAT,4488,22450,TOTAL
2016,ARKANSAS,CRAWFORD,5033,DONALD TRUMP,REPUBLICAN,16686,22450,TOTAL
2016,ARKANSAS,CRAWFORD,5033,OTHER,OTHER,1276,22450,TOTAL
2016,ARKANSAS,CRITTENDEN,5035,HILLARY CLINTON,DEMOCRAT,8410,15952,TOTAL
2016,ARKANSAS,CRITTENDEN,5035,DONALD TRUMP,REPUBLICAN,6964,15952,TOTAL
2016,ARKANSAS,CRITTENDEN,5035,OTHER,OTHER,578,15952,TOTAL
2016,ARKANSAS,CROSS,5037,HILLARY CLINTON,DEMOCRAT,1999,6874,TOTAL
2016,ARKANSAS,CROSS,5037,DONALD TRUMP,REPUBLICAN,4584,6874,TOTAL
2016,ARKANSAS,CROSS,5037,OTHER,OTHER,291,6874,TOTAL
2016,ARKANSAS,DALLAS,5039,HILLARY CLINTON,DEMOCRAT,1165,2771,TOTAL
2016,ARKANSAS,DALLAS,5039,DONALD TRUMP,REPUBLICAN,1509,2771,TOTAL
2016,ARKANSAS,DALLAS,5039,OTHER,OTHER,97,2771,TOTAL
2016,ARKANSAS,DESHA,5041,HILLARY CLINTON,DEMOCRAT,2228,4257,TOTAL
2016,ARKANSAS,DESHA,5041,DONALD TRUMP,REPUBLICAN,1919,4257,TOTAL
2016,ARKANSAS,DESHA,5041,OTHER,OTHER,110,4257,TOTAL
2016,ARKANSAS,DREW,5043,HILLARY CLINTON,DEMOCRAT,2365,6595,TOTAL
2016,ARKANSAS,DREW,5043,DONALD TRUMP,REPUBLICAN,3968,6595,TOTAL
2016,ARKANSAS,DREW,5043,OTHER,OTHER,262,6595,TOTAL
2016,ARKANSAS,FAULKNER,5045,HILLARY CLINTON,DEMOCRAT,14629,47527,TOTAL
2016,ARKANSAS,FAULKNER,5045,DONALD TRUMP,REPUBLICAN,29346,47527,TOTAL
2016,ARKANSAS,FAULKNER,5045,OTHER,OTHER,3552,47527,TOTAL
2016,ARKANSAS,FRANKLIN,5047,HILLARY CLINTON,DEMOCRAT,1376,6770,TOTAL
2016,ARKANSAS,FRANKLIN,5047,DONALD TRUMP,REPUBLICAN,5039,6770,TOTAL
2016,ARKANSAS,FRANKLIN,5047,OTHER,OTHER,355,6770,TOTAL
2016,ARKANSAS,FULTON,5049,HILLARY CLINTON,DEMOCRAT,1067,4772,TOTAL
2016,ARKANSAS,FULTON,5049,DONALD TRUMP,REPUBLICAN,3471,4772,TOTAL
2016,ARKANSAS,FULTON,5049,OTHER,OTHER,234,4772,TOTAL
2016,ARKANSAS,GARLAND,5051,HILLARY CLINTON,DEMOCRAT,12311,40805,TOTAL
2016,ARKANSAS,GARLAND,5051,DONALD TRUMP,REPUBLICAN,26087,40805,TOTAL
2016,ARKANSAS,GARLAND,5051,OTHER,OTHER,2407,40805,TOTAL
2016,ARKANSAS,GRANT,5053,HILLARY CLINTON,DEMOCRAT,1373,7445,TOTAL
2016,ARKANSAS,GRANT,5053,DONALD TRUMP,REPUBLICAN,5725,7445,TOTAL
2016,ARKANSAS,GRANT,5053,OTHER,OTHER,347,7445,TOTAL
2016,ARKANSAS,GREENE,5055,HILLARY CLINTON,DEMOCRAT,3071,14600,TOTAL
2016,ARKANSAS,GREENE,5055,DONALD TRUMP,REPUBLICAN,10720,14600,TOTAL
2016,ARKANSAS,GREENE,5055,OTHER,OTHER,809,14600,TOTAL
2016,ARKANSAS,HEMPSTEAD,5057,HILLARY CLINTON,DEMOCRAT,2377,7049,TOTAL
2016,ARKANSAS,HEMPSTEAD,5057,DONALD TRUMP,REPUBLICAN,4401,7049,TOTAL
2016,ARKANSAS,HEMPSTEAD,5057,OTHER,OTHER,271,7049,TOTAL
2016,ARKANSAS,HOT SPRING,5059,HILLARY CLINTON,DEMOCRAT,3149,11944,TOTAL
2016,ARKANSAS,HOT SPRING,5059,DONALD TRUMP,REPUBLICAN,8172,11944,TOTAL
2016,ARKANSAS,HOT SPRING,5059,OTHER,OTHER,623,11944,TOTAL
2016,ARKANSAS,HOWARD,5061,HILLARY CLINTON,DEMOCRAT,1351,4674,TOTAL
2016,ARKANSAS,HOWARD,5061,DONALD TRUMP,REPUBLICAN,3157,4674,TOTAL
2016,ARKANSAS,HOWARD,5061,OTHER,OTHER,166,4674,TOTAL
2016,ARKANSAS,INDEPENDENCE,5063,HILLARY CLINTON,DEMOCRAT,2881,13614,TOTAL
2016,ARKANSAS,INDEPENDENCE,5063,DONALD TRUMP,REPUBLICAN,9936,13614,TOTAL
2016,ARKANSAS,INDEPENDENCE,5063,OTHER,OTHER,797,13614,TOTAL
2016,ARKANSAS,IZARD,5065,HILLARY CLINTON,DEMOCRAT,1113,5448,TOTAL
2016,ARKANSAS,IZARD,5065,DONALD TRUMP,REPUBLICAN,4042,5448,TOTAL
2016,ARKANSAS,IZARD,5065,OTHER,OTHER,293,5448,TOTAL
2016,ARKANSAS,JACKSON,5067,HILLARY CLINTON,DEMOCRAT,1583,5156,TOTAL
2016,ARKANSAS,JACKSON,5067,DONALD TRUMP,REPUBLICAN,3267,5156,TOTAL
2016,ARKANSAS,JACKSON,5067,OTHER,OTHER,306,5156,TOTAL
2016,ARKANSAS,JEFFERSON,5069,HILLARY CLINTON,DEMOCRAT,15772,25894,TOTAL
2016,ARKANSAS,JEFFERSON,5069,DONALD TRUMP,REPUBLICAN,9250,25894,TOTAL
2016,ARKANSAS,JEFFERSON,5069,OTHER,OTHER,872,25894,TOTAL
2016,ARKANSAS,JOHNSON,5071,HILLARY CLINTON,DEMOCRAT,2427,9112,TOTAL
2016,ARKANSAS,JOHNSON,5071,DONALD TRUMP,REPUBLICAN,6091,9112,TOTAL
2016,ARKANSAS,JOHNSON,5071,OTHER,OTHER,594,9112,TOTAL
2016,ARKANSAS,LAFAYETTE,5073,HILLARY CLINTON,DEMOCRAT,1032,2860,TOTAL
2016,ARKANSAS,LAFAYETTE,5073,DONALD TRUMP,REPUBLICAN,1758,2860,TOTAL
2016,ARKANSAS,LAFAYETTE,5073,OTHER,OTHER,70,2860,TOTAL
2016,ARKANSAS,LAWRENCE,5075,HILLARY CLINTON,DEMOCRAT,1263,5685,TOTAL
2016,ARKANSAS,LAWRENCE,5075,DONALD TRUMP,REPUBLICAN,4064,5685,TOTAL
2016,ARKANSAS,LAWRENCE,5075,OTHER,OTHER,358,5685,TOTAL
2016,ARKANSAS,LEE,5077,HILLARY CLINTON,DEMOCRAT,1735,3026,TOTAL
2016,ARKANSAS,LEE,5077,DONALD TRUMP,REPUBLICAN,1229,3026,TOTAL
2016,ARKANSAS,LEE,5077,OTHER,OTHER,62,3026,TOTAL
2016,ARKANSAS,LINCOLN,5079,HILLARY CLINTON,DEMOCRAT,1252,3826,TOTAL
2016,ARKANSAS,LINCOLN,5079,DONALD TRUMP,REPUBLICAN,2455,3826,TOTAL
2016,ARKANSAS,LINCOLN,5079,OTHER,OTHER,119,3826,TOTAL
2016,ARKANSAS,LITTLE RIVER,5081,HILLARY CLINTON,DEMOCRAT,1397,5227,TOTAL
2016,ARKANSAS,LITTLE RIVER,5081,DONALD TRUMP,REPUBLICAN,3605,5227,TOTAL
2016,ARKANSAS,LITTLE RIVER,5081,OTHER,OTHER,225,5227,TOTAL
2016,ARKANSAS,LOGAN,5083,HILLARY CLINTON,DEMOCRAT,1715,7921,TOTAL
2016,ARKANSAS,LOGAN,5083,DONALD TRUMP,REPUBLICAN,5746,7921,TOTAL
2016,ARKANSAS,LOGAN,5083,OTHER,OTHER,460,7921,TOTAL
2016,ARKANSAS,LONOKE,5085,HILLARY CLINTON,DEMOCRAT,5664,27100,TOTAL
2016,ARKANSAS,LONOKE,5085,DONALD TRUMP,REPUBLICAN,19958,27100,TOTAL
2016,ARKANSAS,LONOKE,5085,OTHER,OTHER,1478,27100,TOTAL
2016,ARKANSAS,MADISON,5087,HILLARY CLINTON,DEMOCRAT,1588,6841,TOTAL
2016,ARKANSAS,MADISON,5087,DONALD TRUMP,REPUBLICAN,4928,6841,TOTAL
2016,ARKANSAS,MADISON,5087,OTHER,OTHER,325,6841,TOTAL
2016,ARKANSAS,MARION,5089,HILLARY CLINTON,DEMOCRAT,1434,7107,TOTAL
2016,ARKANSAS,MARION,5089,DONALD TRUMP,REPUBLICAN,5336,7107,TOTAL
2016,ARKANSAS,MARION,5089,OTHER,OTHER,337,7107,TOTAL
2016,ARKANSAS,MILLER,5091,HILLARY CLINTON,DEMOCRAT,4273,16091,TOTAL
2016,ARKANSAS,MILLER,5091,DONALD TRUMP,REPUBLICAN,11294,16091,TOTAL
2016,ARKANSAS,MILLER,5091,OTHER,OTHER,524,16091,TOTAL
2016,ARKANSAS,MISSISSIPPI,5093,HILLARY CLINTON,DEMOCRAT,5670,13204,TOTAL
2016,ARKANSAS,MISSISSIPPI,5093,DONALD TRUMP,REPUBLICAN,7061,13204,TOTAL
2016,ARKANSAS,MISSISSIPPI,5093,OTHER,OTHER,473,13204,TOTAL
2016,ARKANSAS,MONROE,5095,HILLARY CLINTON,DEMOCRAT,1312,2884,TOTAL
2016,ARKANSAS,MONROE,5095,DONALD TRUMP,REPUBLICAN,1489,2884,TOTAL
2016,ARKANSAS,MONROE,5095,OTHER,OTHER,83,2884,TOTAL
2016,ARKANSAS,MONTGOMERY,5097,HILLARY CLINTON,DEMOCRAT,748,3559,TOTAL
2016,ARKANSAS,MONTGOMERY,5097,DONALD TRUMP,REPUBLICAN,2643,3559,TOTAL
2016,ARKANSAS,MONTGOMERY,5097,OTHER,OTHER,168,3559,TOTAL
2016,ARKANSAS,NEVADA,5099,HILLARY CLINTON,DEMOCRAT,1157,3246,TOTAL
2016,ARKANSAS,NEVADA,5099,DONALD TRUMP,REPUBLICAN,2000,3246,TOTAL
2016,ARKANSAS,NEVADA,5099,OTHER,OTHER,89,3246,TOTAL
2016,ARKANSAS,NEWTON,5101,HILLARY CLINTON,DEMOCRAT,699,3753,TOTAL
2016,ARKANSAS,NEWTON,5101,DONALD TRUMP,REPUBLICAN,2875,3753,TOTAL
2016,ARKANSAS,NEWTON,5101,OTHER,OTHER,179,3753,TOTAL
2016,ARKANSAS,OUACHITA,5103,HILLARY CLINTON,DEMOCRAT,4321,9935,TOTAL
2016,ARKANSAS,OUACHITA,5103,DONALD TRUMP,REPUBLICAN,5351,9935,TOTAL
2016,ARKANSAS,OUACHITA,5103,OTHER,OTHER,263,9935,TOTAL
2016,ARKANSAS,PERRY,5105,HILLARY CLINTON,DEMOCRAT,1049,4306,TOTAL
2016,ARKANSAS,PERRY,5105,DONALD TRUMP,REPUBLICAN,3008,4306,TOTAL
2016,ARKANSAS,PERRY,5105,OTHER,OTHER,249,4306,TOTAL
2016,ARKANSAS,PHILLIPS,5107,HILLARY CLINTON,DEMOCRAT,4310,6953,TOTAL
2016,ARKANSAS,PHILLIPS,5107,DONALD TRUMP,REPUBLICAN,2446,6953,TOTAL
2016,ARKANSAS,PHILLIPS,5107,OTHER,OTHER,197,6953,TOTAL
2016,ARKANSAS,PIKE,5109,HILLARY CLINTON,DEMOCRAT,685,3981,TOTAL
2016,ARKANSAS,PIKE,5109,DONALD TRUMP,REPUBLICAN,3150,3981,TOTAL
2016,ARKANSAS,PIKE,5109,OTHER,OTHER,146,3981,TOTAL
2016,ARKANSAS,POINSETT,5111,HILLARY CLINTON,DEMOCRAT,1880,7722,TOTAL
2016,ARKANSAS,POINSETT,5111,DONALD TRUMP,REPUBLICAN,5502,7722,TOTAL
2016,ARKANSAS,POINSETT,5111,OTHER,OTHER,340,7722,TOTAL
2016,ARKANSAS,POLK,5113,HILLARY CLINTON,DEMOCRAT,1212,8231,TOTAL
2016,ARKANSAS,POLK,5113,DONALD TRUMP,REPUBLICAN,6618,8231,TOTAL
2016,ARKANSAS,POLK,5113,OTHER,OTHER,401,8231,TOTAL
2016,ARKANSAS,POPE,5115,HILLARY CLINTON,DEMOCRAT,5000,22569,TOTAL
2016,ARKANSAS,POPE,5115,DONALD TRUMP,REPUBLICAN,16256,22569,TOTAL
2016,ARKANSAS,POPE,5115,OTHER,OTHER,1313,22569,TOTAL
2016,ARKANSAS,PRAIRIE,5117,HILLARY CLINTON,DEMOCRAT,814,3444,TOTAL
2016,ARKANSAS,PRAIRIE,5117,DONALD TRUMP,REPUBLICAN,2505,3444,TOTAL
2016,ARKANSAS,PRAIRIE,5117,OTHER,OTHER,125,3444,TOTAL
2016,ARKANSAS,PULASKI,5119,HILLARY CLINTON,DEMOCRAT,89574,159776,TOTAL
2016,ARKANSAS,PULASKI,5119,DONALD TRUMP,REPUBLICAN,61257,159776,TOTAL
2016,ARKANSAS,PULASKI,5119,OTHER,OTHER,8945,159776,TOTAL
2016,ARKANSAS,RANDOLPH,5121,HILLARY CLINTON,DEMOCRAT,1425,6379,TOTAL
2016,ARKANSAS,RANDOLPH,5121,DONALD TRUMP,REPUBLICAN,4509,6379,TOTAL
2016,ARKANSAS,RANDOLPH,5121,OTHER,OTHER,445,6379,TOTAL
2016,ARKANSAS,ST. FRANCIS,5123,HILLARY CLINTON,DEMOCRAT,4031,7430,TOTAL
2016,ARKANSAS,ST. FRANCIS,5123,DONALD TRUMP,REPUBLICAN,3195,7430,TOTAL
2016,ARKANSAS,ST. FRANCIS,5123,OTHER,OTHER,204,7430,TOTAL
2016,ARKANSAS,SALINE,5125,HILLARY CLINTON,DEMOCRAT,13256,52100,TOTAL
2016,ARKANSAS,SALINE,5125,DONALD TRUMP,REPUBLICAN,35863,52100,TOTAL
2016,ARKANSAS,SALINE,5125,OTHER,OTHER,2981,52100,TOTAL
2016,ARKANSAS,SCOTT,5127,HILLARY CLINTON,DEMOCRAT,602,3510,TOTAL
2016,ARKANSAS,SCOTT,5127,DONALD TRUMP,REPUBLICAN,2731,3510,TOTAL
2016,ARKANSAS,SCOTT,5127,OTHER,OTHER,177,3510,TOTAL
2016,ARKANSAS,SEARCY,5129,HILLARY CLINTON,DEMOCRAT,601,3728,TOTAL
2016,ARKANSAS,SEARCY,5129,DONALD TRUMP,REPUBLICAN,2955,3728,TOTAL
2016,ARKANSAS,SEARCY,5129,OTHER,OTHER,172,3728,TOTAL
2016,ARKANSAS,SEBASTIAN,5131,HILLARY CLINTON,DEMOCRAT,12300,44637,TOTAL
2016,ARKANSAS,SEBASTIAN,5131,DONALD TRUMP,REPUBLICAN,29127,44637,TOTAL
2016,ARKANSAS,SEBASTIAN,5131,OTHER,OTHER,3210,44637,TOTAL
2016,ARKANSAS,SEVIER,5133,HILLARY CLINTON,DEMOCRAT,1075,4562,TOTAL
2016,ARKANSAS,SEVIER,5133,DONALD TRUMP,REPUBLICAN,3282,4562,TOTAL
2016,ARKANSAS,SEVIER,5133,OTHER,OTHER,205,4562,TOTAL
2016,ARKANSAS,SHARP,5135,HILLARY CLINTON,DEMOCRAT,1472,7249,TOTAL
2016,ARKANSAS,SHARP,5135,DONALD TRUMP,REPUBLICAN,5407,7249,TOTAL
2016,ARKANSAS,SHARP,5135,OTHER,OTHER,370,7249,TOTAL
2016,ARKANSAS,STONE,5137,HILLARY CLINTON,DEMOCRAT,1203,5618,TOTAL
2016,ARKANSAS,STONE,5137,DONALD TRUMP,REPUBLICAN,4113,5618,TOTAL
2016,ARKANSAS,STONE,5137,OTHER,OTHER,302,5618,TOTAL
2016,ARKANSAS,UNION,5139,HILLARY CLINTON,DEMOCRAT,5855,16894,TOTAL
2016,ARKANSAS,UNION,5139,DONALD TRUMP,REPUBLICAN,10456,16894,TOTAL
2016,ARKANSAS,UNION,5139,OTHER,OTHER,583,16894,TOTAL
2016,ARKANSAS,VAN BUREN,5141,HILLARY CLINTON,DEMOCRAT,1549,7339,TOTAL
2016,ARKANSAS,VAN BUREN,5141,DONALD TRUMP,REPUBLICAN,5382,7339,TOTAL
2016,ARKANSAS,VAN BUREN,5141,OTHER,OTHER,408,7339,TOTAL
2016,ARKANSAS,WASHINGTON,5143,HILLARY CLINTON,DEMOCRAT,33366,81861,TOTAL
2016,ARKANSAS,WASHINGTON,5143,DONALD TRUMP,REPUBLICAN,41476,81861,TOTAL
2016,ARKANSAS,WASHINGTON,5143,OTHER,OTHER,7019,81861,TOTAL
2016,ARKANSAS,WHITE,5145,HILLARY CLINTON,DEMOCRAT,5170,27219,TOTAL
2016,ARKANSAS,WHITE,5145,DONALD TRUMP,REPUBLICAN,21077,27219,TOTAL
2016,ARKANSAS,WHITE,5145,OTHER,OTHER,972,27219,TOTAL
2016,ARKANSAS,WOODRUFF,5147,HILLARY CLINTON,DEMOCRAT,1118,2571,TOTAL
2016,ARKANSAS,WOODRUFF,5147,DONALD TRUMP,REPUBLICAN,1347,2571,TOTAL
2016,ARKANSAS,WOODRUFF,5147,OTHER,OTHER,106,2571,TOTAL
2016,ARKANSAS,YELL,5149,HILLARY CLINTON,DEMOCRAT,1480,6439,TOTAL
2016,ARKANSAS,YELL,5149,DONALD TRUMP,REPUBLICAN,4608,6439,TOTAL
2016,ARKANSAS,YELL,5149,OTHER,OTHER,351,6439,TOTAL
2016,CALIFORNIA,ALAMEDA,6001,HILLARY CLINTON,DEMOCRAT,514842,654266,TOTAL
2016,CALIFORNIA,ALAMEDA,6001,DONALD TRUMP,REPUBLICAN,95922,654266,TOTAL
2016,CALIFORNIA,ALAMEDA,6001,OTHER,OTHER,43502,654266,TOTAL
2016,CALIFORNIA,ALPINE,6003,HILLARY CLINTON,DEMOCRAT,334,602,TOTAL
2016,CALIFORNIA,ALPINE,6003,DONALD TRUMP,REPUBLICAN,217,602,TOTAL
2016,CALIFORNIA,ALPINE,6003,OTHER,OTHER,51,602,TOTAL
2016,CALIFORNIA,AMADOR,6005,HILLARY CLINTON,DEMOCRAT,6004,17734,TOTAL
2016,CALIFORNIA,AMADOR,6005,DONALD TRUMP,REPUBLICAN,10485,17734,TOTAL
2016,CALIFORNIA,AMADOR,6005,OTHER,OTHER,1245,17734,TOTAL
2016,CALIFORNIA,BUTTE,6007,HILLARY CLINTON,DEMOCRAT,41567,95564,TOTAL
2016,CALIFORNIA,BUTTE,6007,DONALD TRUMP,REPUBLICAN,45144,95564,TOTAL
2016,CALIFORNIA,BUTTE,6007,OTHER,OTHER,8853,95564,TOTAL
2016,CALIFORNIA,CALAVERAS,6009,HILLARY CLINTON,DEMOCRAT,7944,23136,TOTAL
2016,CALIFORNIA,CALAVERAS,6009,DONALD TRUMP,REPUBLICAN,13511,23136,TOTAL
2016,CALIFORNIA,CALAVERAS,6009,OTHER,OTHER,1681,23136,TOTAL
2016,CALIFORNIA,COLUSA,6011,HILLARY CLINTON,DEMOCRAT,2661,6632,TOTAL
2016,CALIFORNIA,COLUSA,6011,DONALD TRUMP,REPUBLICAN,3551,6632,TOTAL
2016,CALIFORNIA,COLUSA,6011,OTHER,OTHER,420,6632,TOTAL
2016,CALIFORNIA,CONTRA COSTA,6013,HILLARY CLINTON,DEMOCRAT,319287,466175,TOTAL
2016,CALIFORNIA,CONTRA COSTA,6013,DONALD TRUMP,REPUBLICAN,115956,466175,TOTAL
2016,CALIFORNIA,CONTRA COSTA,6013,OTHER,OTHER,30932,466175,TOTAL
2016,CALIFORNIA,DEL NORTE,6015,HILLARY CLINTON,DEMOCRAT,3485,9558,TOTAL
2016,CALIFORNIA,DEL NORTE,6015,DONALD TRUMP,REPUBLICAN,5134,9558,TOTAL
2016,CALIFORNIA,DEL NORTE,6015,OTHER,OTHER,939,9558,TOTAL
2016,CALIFORNIA,EL DORADO,6017,HILLARY CLINTON,DEMOCRAT,36404,93591,TOTAL
2016,CALIFORNIA,EL DORADO,6017,DONALD TRUMP,REPUBLICAN,49247,93591,TOTAL
2016,CALIFORNIA,EL DORADO,6017,OTHER,OTHER,7940,93591,TOTAL
2016,CALIFORNIA,FRESNO,6019,HILLARY CLINTON,DEMOCRAT,141341,282319,TOTAL
2016,CALIFORNIA,FRESNO,6019,DONALD TRUMP,REPUBLICAN,124049,282319,TOTAL
2016,CALIFORNIA,FRESNO,6019,OTHER,OTHER,16929,282319,TOTAL
2016,CALIFORNIA,GLENN,6021,HILLARY CLINTON,DEMOCRAT,3065,9470,TOTAL
2016,CALIFORNIA,GLENN,6021,DONALD TRUMP,REPUBLICAN,5788,9470,TOTAL
2016,CALIFORNIA,GLENN,6021,OTHER,OTHER,617,9470,TOTAL
2016,CALIFORNIA,HUMBOLDT,6023,HILLARY CLINTON,DEMOCRAT,33200,59246,TOTAL
2016,CALIFORNIA,HUMBOLDT,6023,DONALD TRUMP,REPUBLICAN,18373,59246,TOTAL
2016,CALIFORNIA,HUMBOLDT,6023,OTHER,OTHER,7673,59246,TOTAL
2016,CALIFORNIA,IMPERIAL,6025,HILLARY CLINTON,DEMOCRAT,32667,48091,TOTAL
2016,CALIFORNIA,IMPERIAL,6025,DONALD TRUMP,REPUBLICAN,12704,48091,TOTAL
2016,CALIFORNIA,IMPERIAL,6025,OTHER,OTHER,2720,48091,TOTAL
2016,CALIFORNIA,INYO,6027,HILLARY CLINTON,DEMOCRAT,3155,8086,TOTAL
2016,CALIFORNIA,INYO,6027,DONALD TRUMP,REPUBLICAN,4248,8086,TOTAL
2016,CALIFORNIA,INYO,6027,OTHER,OTHER,683,8086,TOTAL
2016,CALIFORNIA,KERN,6029,HILLARY CLINTON,DEMOCRAT,98689,244163,TOTAL
2016,CALIFORNIA,KERN,6029,DONALD TRUMP,REPUBLICAN,129584,244163,TOTAL
2016,CALIFORNIA,KERN,6029,OTHER,OTHER,15890,244163,TOTAL
2016,CALIFORNIA,KINGS,6031,HILLARY CLINTON,DEMOCRAT,13617,33915,TOTAL
2016,CALIFORNIA,KINGS,6031,DONALD TRUMP,REPUBLICAN,18093,33915,TOTAL
2016,CALIFORNIA,KINGS,6031,OTHER,OTHER,2205,33915,TOTAL
2016,CALIFORNIA,LAKE,6033,HILLARY CLINTON,DEMOCRAT,11496,24496,TOTAL
2016,CALIFORNIA,LAKE,6033,DONALD TRUMP,REPUBLICAN,10599,24496,TOTAL
2016,CALIFORNIA,LAKE,6033,OTHER,OTHER,2401,24496,TOTAL
2016,CALIFORNIA,LASSEN,6035,HILLARY CLINTON,DEMOCRAT,2224,10524,TOTAL
2016,CALIFORNIA,LASSEN,6035,DONALD TRUMP,REPUBLICAN,7574,10524,TOTAL
2016,CALIFORNIA,LASSEN,6035,OTHER,OTHER,726,10524,TOTAL
2016,CALIFORNIA,LOS ANGELES,6037,HILLARY CLINTON,DEMOCRAT,2464364,3434308,TOTAL
2016,CALIFORNIA,LOS ANGELES,6037,DONALD TRUMP,REPUBLICAN,769743,3434308,TOTAL
2016,CALIFORNIA,LOS ANGELES,6037,OTHER,OTHER,200201,3434308,TOTAL
2016,CALIFORNIA,MADERA,6039,HILLARY CLINTON,DEMOCRAT,17029,43112,TOTAL
2016,CALIFORNIA,MADERA,6039,DONALD TRUMP,REPUBLICAN,23357,43112,TOTAL
2016,CALIFORNIA,MADERA,6039,OTHER,OTHER,2726,43112,TOTAL
2016,CALIFORNIA,MARIN,6041,HILLARY CLINTON,DEMOCRAT,108707,139273,TOTAL
2016,CALIFORNIA,MARIN,6041,DONALD TRUMP,REPUBLICAN,21771,139273,TOTAL
2016,CALIFORNIA,MARIN,6041,OTHER,OTHER,8795,139273,TOTAL
2016,CALIFORNIA,MARIPOSA,6043,HILLARY CLINTON,DEMOCRAT,3122,8877,TOTAL
2016,CALIFORNIA,MARIPOSA,6043,DONALD TRUMP,REPUBLICAN,5185,8877,TOTAL
2016,CALIFORNIA,MARIPOSA,6043,OTHER,OTHER,570,8877,TOTAL
2016,CALIFORNIA,MENDOCINO,6045,HILLARY CLINTON,DEMOCRAT,22079,37477,TOTAL
2016,CALIFORNIA,MENDOCINO,6045,DONALD TRUMP,REPUBLICAN,10888,37477,TOTAL
2016,CALIFORNIA,MENDOCINO,6045,OTHER,OTHER,4510,37477,TOTAL
2016,CALIFORNIA,MERCED,6047,HILLARY CLINTON,DEMOCRAT,37317,70789,TOTAL
2016,CALIFORNIA,MERCED,6047,DONALD TRUMP,REPUBLICAN,28725,70789,TOTAL
2016,CALIFORNIA,MERCED,6047,OTHER,OTHER,4747,70789,TOTAL
2016,CALIFORNIA,MODOC,6049,HILLARY CLINTON,DEMOCRAT,877,3788,TOTAL
2016,CALIFORNIA,MODOC,6049,DONALD TRUMP,REPUBLICAN,2696,3788,TOTAL
2016,CALIFORNIA,MODOC,6049,OTHER,OTHER,215,3788,TOTAL
2016,CALIFORNIA,MONO,6051,HILLARY CLINTON,DEMOCRAT,2773,5276,TOTAL
2016,CALIFORNIA,MONO,6051,DONALD TRUMP,REPUBLICAN,2111,5276,TOTAL
2016,CALIFORNIA,MONO,6051,OTHER,OTHER,392,5276,TOTAL
2016,CALIFORNIA,MONTEREY,6053,HILLARY CLINTON,DEMOCRAT,89088,133408,TOTAL
2016,CALIFORNIA,MONTEREY,6053,DONALD TRUMP,REPUBLICAN,34895,133408,TOTAL
2016,CALIFORNIA,MONTEREY,6053,OTHER,OTHER,9425,133408,TOTAL
2016,CALIFORNIA,NAPA,6055,HILLARY CLINTON,DEMOCRAT,39199,61372,TOTAL
2016,CALIFORNIA,NAPA,6055,DONALD TRUMP,REPUBLICAN,17411,61372,TOTAL
2016,CALIFORNIA,NAPA,6055,OTHER,OTHER,4762,61372,TOTAL
2016,CALIFORNIA,NEVADA,6057,HILLARY CLINTON,DEMOCRAT,26053,54935,TOTAL
2016,CALIFORNIA,NEVADA,6057,DONALD TRUMP,REPUBLICAN,23365,54935,TOTAL
2016,CALIFORNIA,NEVADA,6057,OTHER,OTHER,5517,54935,TOTAL
2016,CALIFORNIA,ORANGE,6059,HILLARY CLINTON,DEMOCRAT,609961,1197521,TOTAL
2016,CALIFORNIA,ORANGE,6059,DONALD TRUMP,REPUBLICAN,507148,1197521,TOTAL
2016,CALIFORNIA,ORANGE,6059,OTHER,OTHER,80412,1197521,TOTAL
2016,CALIFORNIA,PLACER,6061,HILLARY CLINTON,DEMOCRAT,73509,182839,TOTAL
2016,CALIFORNIA,PLACER,6061,DONALD TRUMP,REPUBLICAN,95138,182839,TOTAL
2016,CALIFORNIA,PLACER,6061,OTHER,OTHER,14192,182839,TOTAL
2016,CALIFORNIA,PLUMAS,6063,HILLARY CLINTON,DEMOCRAT,3459,9676,TOTAL
2016,CALIFORNIA,PLUMAS,6063,DONALD TRUMP,REPUBLICAN,5420,9676,TOTAL
2016,CALIFORNIA,PLUMAS,6063,OTHER,OTHER,797,9676,TOTAL
2016,CALIFORNIA,RIVERSIDE,6065,HILLARY CLINTON,DEMOCRAT,373695,751391,TOTAL
2016,CALIFORNIA,RIVERSIDE,6065,DONALD TRUMP,REPUBLICAN,333243,751391,TOTAL
2016,CALIFORNIA,RIVERSIDE,6065,OTHER,OTHER,44453,751391,TOTAL
2016,CALIFORNIA,SACRAMENTO,6067,HILLARY CLINTON,DEMOCRAT,326023,559330,TOTAL
2016,CALIFORNIA,SACRAMENTO,6067,DONALD TRUMP,REPUBLICAN,189789,559330,TOTAL
